lat [deg],lon [deg]
17.5,-95.5
11.0,-12.0
-13.5,-58.0
48.0,-111.5
16.5,-89.5
28.0,-97.0
52.5,-108.0
17.5,-95.0
-11.5,-55.5
19.0,-100.5
11.5,-15.0
20.0,-98.0
51.5,-113.0
57.5,57.0
16.5,33.0
52.5,68.5
48.0,-96.5
13.5,-14.5
47.0,-116.5
46.5,-100.5
18.5,-103.0
11.0,-11.5
9.5,-63.5
21.5,-89.0
15.5,-85.5
-24.0,121.0
20.5,-105.0
9.5,-66.0
-23.5,-50.0
-9.0,-47.0
9.5,-65.0
17.0,-91.5
17.0,-95.0
-23.5,-57.5
51.5,-99.0
55.5,53.5
48.0,-114.5
17.0,-90.5
46.5,-122.0
19.5,109.0
-36.5,146.0
15.0,-87.0
12.0,-14.5
53.5,52.0
18.0,-96.0
16.5,-91.0
50.0,-100.0
28.5,-109.0
13.5,-14.0
29.0,-108.5
55.0,60.5
-14.5,131.0
-30.0,-62.5
33.5,-111.0
31.0,-92.0
-32.5,147.0
13.0,-14.5
16.5,-90.5
10.0,-65.5
46.0,-95.5
-21.5,131.0
15.5,-88.0
40.0,-123.5
-13.5,133.5
20.0,-104.5
36.5,-116.5
21.0,101.5
-12.0,-55.0
20.5,-98.0
41.5,-118.0
24.5,-107.0
11.0,-16.0
-14.5,-58.5
-12.5,-41.0
18.5,-101.0
-13.5,-64.5
47.5,-91.5
-23.5,121.0
53.5,55.0
48.0,-120.5
-14.5,-52.0
19.5,-102.5
10.5,-64.0
45.5,-97.0
27.5,117.5
55.5,61.5
47.0,-96.5
-22.0,123.5
48.5,-113.0
-16.0,168.0
19.0,-88.0
44.0,-113.5
51.5,69.5
47.5,-113.0
9.0,-65.5
49.0,-114.5
17.5,-90.5
48.0,-91.5
51.5,-99.5
46.0,-98.0
44.5,-123.5
21.0,-88.0
46.5,-119.0
17.0,-94.0
49.0,-108.0
19.0,-101.0
-12.0,-47.5
8.0,-67.5
36.5,-78.0
-22.0,-55.0
44.5,-114.0
43.0,-121.0
48.0,-112.0
47.5,-113.5
15.5,-87.0
25.0,-111.5
19.5,-90.0
22.0,-99.5
-7.0,-47.0
17.0,81.5
-16.0,-59.5
21.0,102.5
2.0,-74.0
29.0,-111.0
18.0,-92.0
-14.5,-45.5
30.5,47.5
-22.0,-50.0
18.5,-96.0
53.0,62.5
19.5,-88.5
17.0,-93.5
49.0,136.5
18.0,-89.0
47.0,-114.5
54.0,55.5
-29.5,115.5
-13.0,134.0
18.5,104.0
53.5,67.5
25.0,-107.5
20.0,-105.0
20.0,-89.5
11.5,-12.5
-13.5,133.0
-20.5,45.0
25.0,-106.5
46.5,-97.5
37.5,-101.0
-7.5,-45.5
17.5,-91.5
-30.5,115.5
20.5,-98.5
22.5,-105.0
17.0,-100.5
20.0,-90.0
35.0,-113.5
-17.0,-61.5
18.5,-100.5
-20.0,-59.0
26.5,-108.5
-15.0,128.5
-32.0,116.5
-6.5,-51.0
14.0,-86.0
-14.0,130.0
19.5,-88.0
22.5,-104.5
27.5,-106.5
16.0,-93.5
17.5,-92.0
-14.5,129.5
51.0,-110.5
26.0,-107.5
-12.5,133.5
21.5,-104.0
39.5,-96.0
18.0,-101.5
18.0,102.0
31.5,47.5
31.0,48.0
-32.0,117.0
20.5,-101.5
-8.0,-46.5
18.5,101.5
-14.0,134.0
15.0,-92.5
46.0,48.5
31.0,47.5
28.5,49.5
18.0,-91.0
-14.0,-45.5
23.5,-105.5
20.5,-104.5
18.0,-102.5
-21.5,-50.0
16.0,-90.0
16.5,-93.0
30.5,-89.5
23.5,-98.0
19.5,-103.0
18.5,-103.5
17.5,-100.5
24.5,-106.5
24.5,-105.5
26.5,-107.5
18.5,-90.5
-41.0,146.0
20.0,-88.5
37.0,-87.0
20.5,-102.0
54.5,70.0
10.0,-67.5
-12.5,-55.0
-13.5,132.0
19.5,-155.0
54.0,65.0
53.5,60.5
13.5,-84.5
53.5,56.0
20.0,-102.5
15.5,108.0
52.0,-98.5
13.5,-84.0
23.0,-105.0
19.0,-103.0
14.0,-85.5
19.5,-104.5
23.0,-105.5
-7.0,-47.5
10.0,-65.0
18.5,-101.5
20.0,-90.5
19.0,-102.0
29.0,-102.5
-22.0,-51.5
39.0,-83.0
22.0,-99.0
20.0,-105.5
18.0,-91.5
-22.5,-51.0
20.5,-102.5
-14.5,127.5
10.5,-63.0
18.0,-101.0
14.0,-87.5
22.0,-98.5
-21.0,-55.0
-15.5,-48.5
16.0,-97.0
-23.0,121.5
15.5,-87.5
16.5,-98.0
19.5,-104.0
43.0,-90.0
20.0,-102.0
20.5,-97.5
-18.0,-62.0
50.5,-99.0
47.5,-98.5
-18.0,-53.5
15.0,-88.0
15.0,108.5
14.0,-12.0
9.5,-65.5
17.5,-96.0
15.5,-88.5
9.5,-66.5
18.0,-95.0
-21.5,-49.5
18.5,-91.5
-16.0,-63.0
16.0,-97.5
-17.0,-47.5
18.0,-94.0
15.0,-88.5
36.5,2.5
14.0,-87.0
-13.0,133.5
36.0,-97.0
14.5,-86.5
17.0,-99.5
22.0,-104.5
16.0,-89.5
21.0,-89.0
18.0,-102.0
53.5,66.5
11.0,-85.5
-9.0,-46.5
18.0,-89.5
21.5,-98.5
16.5,-88.5
-14.0,-47.0
16.0,-91.0
16.5,-89.0
31.5,-110.0
26.5,-109.0
-13.0,-43.5
19.0,-89.0
30.5,-109.5
19.5,-101.0
17.0,-91.0
-21.5,55.5
-14.5,-67.0
-14.5,131.5
17.5,-94.0
11.5,-70.0
19.5,-96.5
22.0,-105.0
22.0,-98.0
54.0,64.5
19.0,-102.5
18.0,-93.5
10.0,-68.0
21.0,-98.5
-12.0,-47.0
21.5,-99.5
53.5,65.0
27.5,-97.5
23.0,-104.5
-26.5,147.0
29.0,-99.0
16.5,-95.0
14.5,-5.0
-13.5,-51.5
20.0,-101.0
21.5,-88.0
17.5,-92.5
21.5,-98.0
14.5,-90.5
18.5,-92.0
55.0,61.0
3.0,-72.0
15.5,-86.5
-13.0,-47.5
-17.0,-63.5
19.0,-96.5
15.0,-85.5
20.0,-97.5
-7.0,-44.0
-18.0,-62.5
16.0,-98.0
15.0,-86.5
-11.0,-53.0
15.5,-89.5
16.0,-85.5
16.0,-93.0
15.5,-89.0
19.0,-103.5
-8.0,-46.0
-19.0,-57.0
16.5,-91.5
17.5,-91.0
-13.5,-50.5
-15.0,-47.5
14.5,-88.0
52.5,61.5
21.5,-87.5
21.0,-89.5
15.0,-89.5
23.0,-98.0
17.5,-101.5
16.0,-90.5
-23.0,-50.0
32.5,47.5
-13.5,-56.5
1.5,-75.5
34.0,-94.5
14.0,-90.5
-13.5,-56.0
32.0,49.0
-12.0,-58.5
10.0,-63.0
-5.5,-45.0
31.5,48.0
16.5,-95.5
-23.0,-43.5
-26.0,-54.5
-24.0,-64.0
-13.5,-66.5
-21.0,-57.5
-13.0,-49.0
-14.0,-65.5
31.5,-94.5
-13.0,-52.0
14.0,-89.5
54.0,59.5
-7.5,-44.0
-13.0,-49.5
31.5,-91.0
18.0,-92.5
-13.0,-55.5
-23.0,-60.5
-15.5,-57.5
-21.0,-59.5
48.0,57.5
-12.5,-54.5
-16.5,-61.0
