lat [deg],lon [deg]
52.5,-126.0
53.0,-126.5
53.0,-126.0
53.0,-123.0
53.0,-125.0
53.0,-124.0
52.0,-116.5
52.0,-115.5
52.0,-125.5
48.0,-120.5
39.5,-123.0
53.5,-126.5
49.0,-120.0
39.5,-122.5
54.0,-126.0
50.0,-117.5
53.0,-122.5
48.0,-116.5
52.5,-118.5
45.0,-123.0
42.0,-123.5
56.5,-108.0
54.0,-127.0
40.0,-111.0
45.0,-115.5
49.5,-116.5
53.0,-119.0
53.0,-123.5
52.5,-119.0
52.0,-116.0
51.5,-122.0
39.0,-122.5
53.0,-120.0
50.5,-117.0
45.0,-115.0
33.5,-117.5
42.5,-123.5
50.5,-116.0
42.5,-124.0
51.0,-116.0
41.0,-121.5
39.5,-110.0
50.0,-117.0
38.5,-108.5
48.5,-120.5
52.5,-121.0
49.5,-115.0
-26.0,-64.0
53.5,-124.5
-17.5,-61.0
-17.0,-62.0
-10.5,-45.5
52.0,-120.5
-0.5,-91.0
48.5,-121.0
40.0,-111.5
-16.0,-61.0
52.5,-126.5
-11.5,-55.0
51.0,-117.5
54.0,-125.0
53.5,-127.0
-26.0,-61.5
-18.0,-52.0
49.0,-114.5
-26.5,-61.0
34.0,-117.5
53.5,-125.5
48.5,-116.0
41.0,-122.5
-7.5,-42.0
-9.5,-64.0
51.0,-124.5
-24.5,-64.0
43.0,-123.0
57.0,-108.0
50.0,-120.0
54.0,-125.5
51.0,-124.0
68.0,124.5
-19.5,-60.0
-27.5,-62.5
-6.5,-45.5
48.5,-116.5
-19.5,-59.5
-1.5,29.0
50.5,-122.5
-22.5,-57.5
-13.5,-58.0
2.0,-77.0
-9.0,-61.0
32.5,-115.5
-9.5,-58.5
52.0,-121.0
51.0,-125.0
45.5,-116.5
0.5,111.0
50.5,-117.5
-9.5,-65.5
52.5,-120.5
-22.0,-58.0
40.5,-122.5
-17.0,-61.5
50.0,-121.0
-6.5,25.5
-22.5,-61.0
59.5,-128.0
-25.5,-64.0
-10.0,-64.5
-17.5,-53.5
-7.5,25.0
-18.0,-44.5
-8.5,-43.5
45.0,-122.5
-16.0,-61.5
-24.5,-60.5
51.5,-121.5
-10.0,-65.0
50.0,-121.5
38.5,-120.0
31.0,-8.5
-8.5,-63.5
-22.0,-62.0
-17.5,-60.5
43.0,-122.5
-5.0,-44.5
51.5,-117.0
40.5,-123.0
-13.5,-66.5
-26.0,27.0
1.0,110.5
-7.5,-44.5
-16.0,-60.5
-27.0,-65.0
-23.5,-58.0
-17.0,-63.0
10.5,-70.5
31.5,-116.5
-20.5,-48.0
-5.5,-45.5
-10.0,-64.0
49.0,-117.0
-9.0,-67.0
-18.0,-61.5
-18.0,-40.0
-12.0,-47.5
-6.0,-45.0
50.5,-118.5
-12.0,-43.5
54.0,-126.5
-22.0,-61.0
-18.0,-53.5
-23.5,129.5
-9.5,-64.5
49.0,-121.0
-20.5,-46.5
69.5,134.0
-10.5,-64.0
-7.0,-45.5
59.5,95.5
-21.5,-61.5
60.0,98.5
59.5,98.0
45.0,-116.5
-15.0,-65.5
-7.5,-46.5
-14.0,-45.5
65.0,117.0
-10.0,21.5
7.0,-74.5
-28.0,-62.5
-5.5,-49.0
-9.0,26.0
-15.0,-67.0
-8.0,-44.5
-10.5,-47.0
-9.5,22.5
-21.0,-48.0
-14.5,-47.0
-23.0,-63.5
-21.0,-61.0
-7.5,28.5
-6.5,-44.0
-24.0,-57.5
48.0,-116.0
-15.5,-64.0
-15.5,-49.0
-14.5,-64.0
-7.5,26.5
24.0,-99.0
-12.0,-66.5
-28.0,-56.0
58.5,105.5
-6.5,26.0
-21.5,-58.5
-10.0,20.5
-7.0,25.5
-8.0,-43.5
-9.5,26.5
-15.0,-66.0
-4.0,29.0
-18.0,-50.5
-9.5,-45.5
-10.0,-67.5
33.0,-116.0
47.5,-115.0
-6.5,28.0
-13.5,-63.5
-9.5,-60.0
-13.0,28.0
-8.0,25.0
50.0,-115.5
-18.5,-59.0
4.5,-71.0
59.5,96.5
-10.5,-52.5
6.5,-5.5
37.0,-98.0
-28.5,-58.5
-14.5,-59.5
47.5,-113.0
-15.0,37.0
-18.5,-49.5
-6.5,-45.0
-13.5,-64.5
-8.0,25.5
-9.5,-59.5
-8.5,25.0
-9.0,-65.5
-6.0,-53.5
52.0,-122.5
-17.5,-54.0
53.5,-113.5
-15.0,-50.0
17.5,-93.0
-11.0,-59.0
53.0,-111.5
-8.5,23.0
-8.0,-61.5
-0.0,112.0
-30.0,-62.5
54.5,-125.0
-17.5,-63.0
-7.0,26.5
-8.0,29.0
-8.0,26.5
-11.5,27.5
-7.0,-43.0
10.0,-70.0
-28.5,-56.5
38.5,-111.5
-15.5,-63.0
-9.5,-65.0
-6.5,14.0
45.0,-111.0
-8.5,-48.0
-9.5,28.0
-4.5,16.0
-6.0,27.5
-8.5,-51.5
-23.5,-57.0
59.5,97.5
-7.5,26.0
-17.5,-61.5
51.5,-118.0
-10.5,15.0
-35.5,-64.0
52.5,44.0
-5.0,30.5
-16.5,-50.0
-20.5,-60.5
-8.0,30.0
-24.5,-57.0
-8.0,-55.5
-4.5,31.0
-7.5,-45.0
-9.5,30.5
-2.5,17.5
-33.5,-68.0
-8.5,25.5
-6.0,18.0
59.5,-128.5
-23.5,-53.0
31.5,-113.5
44.5,-116.5
-10.0,-46.0
-6.0,-49.5
-26.5,-60.5
-6.5,17.5
-27.5,-63.5
-25.0,-61.0
46.5,-119.5
-6.0,-44.0
-5.5,26.0
-8.0,26.0
-6.0,-49.0
-26.0,-58.0
-8.5,21.5
-9.5,-61.0
32.0,-113.5
-10.0,38.5
-8.5,22.5
-29.5,-59.5
10.5,-73.0
-3.5,22.5
-21.0,-60.0
-6.5,21.5
-19.0,-54.5
-6.5,27.5
47.5,-123.0
-21.5,119.5
-8.0,129.5
-13.5,28.0
44.0,71.0
32.0,-115.0
67.5,134.0
-8.0,-46.5
24.0,-99.5
32.0,-115.5
-7.0,-44.0
-4.5,19.0
-6.5,26.5
-26.5,-56.5
38.5,-119.5
32.0,-116.0
-28.0,-62.0
-13.0,-63.5
-13.5,30.0
0.5,110.0
-14.0,-50.5
-9.0,19.5
-10.0,-59.0
4.0,-72.0
-5.5,-48.0
-10.0,-50.5
