lat [deg],lon [deg]
-39.0313,-64.0021
-39.8063,-62.2271
-35.9188,-66.6271
-33.9313,-58.5354
-30.0021,-64.7979
-16.0313,-45.0521
3.9979,-67.7854
2.0312,-61.0438
5.9896,-67.4354
7.9521,-64.0021
7.9771,-63.9521
9.9896,-74.8021
8.9771,-73.9979
-35.3021,139.3896
-31.9979,142.9521
-27.8813,138.0187
-23.9688,139.7937
-0.0479,33.1979
1.9229,20.0521
1.9937,22.6896
1.9812,32.3354
3.7104,24.0354
3.9771,31.6812
5.7979,0.6479
4.0146,18.6521
4.2437,22.0104
4.0271,45.5187
7.9396,8.0229
8.3646,10.0354
9.4771,12.0354
9.9562,17.6354
9.5354,18.0271
9.1062,20.0062
9.3354,29.9229
9.9812,35.6271
11.5104,3.9729
10.0312,4.5854
11.9687,15.1854
10.0062,19.2146
10.0021,27.8396
11.9812,32.7562
10.1229,36.0104
13.9937,-11.0729
12.6187,-8.0063
13.9771,-5.2438
12.0229,4.0521
13.1396,13.9812
13.0521,14.5479
13.9812,32.3312
12.9312,34.0187
14.6646,-11.9812
15.9646,-3.8938
15.9896,18.4771
15.9937,35.5937
16.0646,-16.4771
16.5062,-15.9271
16.3396,-13.9854
16.8479,-2.0396
16.0271,0.1187
16.0021,3.3729
17.1021,4.0021
16.9729,17.8812
16.9604,18.0146
17.5021,27.3687
17.9604,33.9854
17.6812,34.0021
18.0062,5.3021
18.1312,6.0062
18.7604,11.7312
18.5937,32.0104
25.9771,24.1646
25.9812,32.7854
27.9937,23.6854
26.2729,32.0062
9.8562,105.9979
9.6312,106.2354
10.0187,105.8187
13.6187,100.5562
12.0146,105.4729
12.2771,106.0062
15.9812,78.2479
15.7979,80.8562
16.0896,77.9896
16.6854,79.9896
16.3646,95.0396
16.5604,97.6562
17.9646,101.7354
17.9729,103.0229
16.0187,105.4062
18.7771,79.9937
18.0062,80.8021
18.0021,95.4604
18.0021,97.7271
19.9437,98.0104
18.1229,101.9896
18.3062,103.9979
18.0021,104.2021
20.8396,83.9854
20.4521,85.9896
20.3312,86.6562
20.0062,95.0104
21.8979,96.0146
20.0021,98.2521
20.0479,101.9812
20.0021,102.2354
20.7062,105.9937
20.3146,106.5312
23.9937,68.9979
23.6312,89.9979
23.2229,90.6312
22.1479,95.9979
22.0521,96.0229
22.0229,98.7229
22.0021,100.8396
23.7354,107.9937
23.0896,111.9937
22.4021,113.2562
24.0812,67.6521
25.9979,76.8146
25.3312,81.9521
25.5896,83.9937
25.3771,85.9937
24.6687,87.9937
24.0312,89.0354
24.0062,98.4479
24.0187,108.4646
26.6646,77.9729
26.0812,79.9562
26.0396,80.1104
26.1271,83.9562
26.0062,84.2062
26.0146,89.9896
26.0229,90.0021
26.3146,92.0229
26.8646,94.0062
26.8771,99.9979
27.9979,103.4937
28.0604,69.0479
28.6354,70.0396
29.5104,72.0229
29.3437,89.9854
29.2646,91.9604
29.1937,93.9812
28.0062,95.4104
28.0146,99.4104
28.0062,101.8604
28.6146,103.9812
29.0604,105.9937
29.9854,107.8229
29.7396,115.9979
29.9562,116.5854
30.0479,70.8104
30.0021,99.0437
31.0354,109.9937
30.3146,111.9562
