grid index,gp_index,lat [deg],lon [deg],event type,start time [s],duration [s],severity,measurements,id
0,204,-35.5189,139.023,algal_bloom,809,85591,38.1,"['VNIR', 'TIR', 'Altimeter']",3412765a-99d7-43db-afc6-cbb90623363c
0,402,46.7061,124.1668,algal_bloom,5422,80978,51.8,"['VNIR', 'TIR', 'Altimeter']",f6d39f13-d7ff-4c90-915b-5862774d2162
0,921,43.4613,126.9434,algal_bloom,5422,80978,48.8,"['VNIR', 'TIR', 'Altimeter']",3188bfd4-3ec8-445f-b87f-d7e8d6eef7c0
0,411,29.5961,118.9622,algal_bloom,7294,79106,48.8,"['VNIR', 'TIR', 'Altimeter']",09a05836-c598-4dca-8c36-c6eb6248145b
0,6,53.6631,108.1884,algal_bloom,11296,75104,70.0,"['VNIR', 'TIR', 'Altimeter']",e85db971-a647-4843-bbb3-21abbb03e272
0,6,53.6631,108.1884,algal_bloom,12813,73587,70.0,"['VNIR', 'TIR', 'Altimeter']",e27976f9-3894-4f5c-832b-9b821f4325b5
0,326,24.4548,75.4779,algal_bloom,17890,68510,44.8,"['VNIR', 'TIR', 'Altimeter']",563da6c5-fd8b-4c52-a52b-23038cc590b5
0,221,53.2117,73.2811,algal_bloom,18873,67527,56.5,"['VNIR', 'TIR', 'Altimeter']",675d674f-4f42-4fae-9b97-db3202b89c91
0,97,54.8329,76.982,algal_bloom,18873,67527,70.0,"['VNIR', 'TIR', 'Altimeter']",6f6b2b25-583a-431e-b9dc-64616cc16c94
0,737,53.834,72.9346,algal_bloom,18873,67527,25.1,"['VNIR', 'TIR', 'Altimeter']",2a3595a8-68f2-4bce-9cd3-d47ebb92dc98
0,838,52.892,74.2176,algal_bloom,18873,67527,46.1,"['VNIR', 'TIR', 'Altimeter']",4dd50795-0cfb-441d-93f2-b1c36b3aeb41
0,896,-24.4696,33.5045,algal_bloom,24843,61557,58.3,"['VNIR', 'TIR', 'Altimeter']",62917593-79d9-42f3-8b19-92b2897f7ac1
0,548,-28.0735,32.4787,algal_bloom,24843,61557,70.0,"['VNIR', 'TIR', 'Altimeter']",54c8f772-f1a6-437d-b478-5d31bae12708
0,0,41.8509,50.5285,algal_bloom,25292,61108,70.0,"['VNIR', 'TIR', 'Altimeter']",bcc78623-c1b2-4e2d-9536-a4c6b48c88c7
0,109,34.0493,43.2009,algal_bloom,25292,61108,40.1,"['VNIR', 'TIR', 'Altimeter']",231fa525-f7f4-477d-a97b-a61267fa3ef2
0,319,34.4708,54.3243,algal_bloom,25292,61108,20.4,"['VNIR', 'TIR', 'Altimeter']",e9e1be5d-1132-486b-82b9-435606abcb6a
0,513,34.2972,42.2034,algal_bloom,25292,61108,21.9,"['VNIR', 'TIR', 'Altimeter']",fe17a505-7349-4bd5-ac8c-6b7f62c587b8
0,124,32.8182,43.5705,algal_bloom,25292,61108,50.3,"['VNIR', 'TIR', 'Altimeter']",103e56de-e962-4dc4-bbf1-ec05d3f21664
0,38,37.659,45.5284,algal_bloom,25292,61108,63.8,"['VNIR', 'TIR', 'Altimeter']",e6e4ccb5-d850-4741-935d-6c3c9c170263
0,55,38.657,42.8071,algal_bloom,25292,61108,51.8,"['VNIR', 'TIR', 'Altimeter']",6e57706a-4533-478c-82bd-4c506b8e9c37
0,920,33.272,43.5236,algal_bloom,25292,61108,70.0,"['VNIR', 'TIR', 'Altimeter']",939e33ac-010e-4f3b-94d5-6f6aea5c4473
0,504,36.7926,42.6754,algal_bloom,25292,61108,26.7,"['VNIR', 'TIR', 'Altimeter']",0d06fd36-f867-46d3-a9d3-f1e0901476ec
0,96,-15.7083,32.0587,algal_bloom,26192,60208,48.8,"['VNIR', 'TIR', 'Altimeter']",e875aa84-e2a1-46e3-b7f0-e8e2b04f868b
0,8,-11.9565,34.5054,algal_bloom,26192,60208,60.1,"['VNIR', 'TIR', 'Altimeter']",1efa782e-d085-4cc2-bf3e-ef70b49095b8
0,570,-14.6456,35.2629,algal_bloom,26192,60208,58.3,"['VNIR', 'TIR', 'Altimeter']",79e15c51-1739-4a53-8d4e-98eb4f01f7a3
0,158,-15.2797,35.6943,algal_bloom,26192,60208,65.8,"['VNIR', 'TIR', 'Altimeter']",34a1a869-00b9-4f65-b999-2be8ccafb97e
