Trial ID,Preplanner,Replanner,Connectivity,Scenario,Data Processing,Constellation,Date,in_centralization
324,None,Greedy,Intraconstellation,water_quality,Onboard,Walker-Delta,2019-08-10,True
325,None,CBBA,Interconstellation,water_quality,Onboard,Walker-Delta,2019-08-10,True
326,None,CBBA,GS,Comprehensive,Onboard,Commercial,2019-08-10,True
327,Centralized-MILP_priority,None,GS,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
328,None,CBBA,Intraconstellation,water_quality,Oracle,Walker-Delta,2019-08-10,True
329,DP,None,Intraconstellation,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
330,Centralized-MILP_priority,None,GS,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
331,Centralized-MILP_priority,None,GS,water_quality,Oracle,Commercial,2019-08-10,True
332,None,CBBA,Interconstellation,water_quality,Oracle,Commercial,2019-08-10,True
333,None,Greedy,Intraconstellation,water_quality,Oracle,Commercial,2019-08-10,True
334,None,Greedy,GS,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
335,DP,None,Intraconstellation,Comprehensive,Onboard,Commercial,2019-08-10,True
336,Centralized-MILP_priority,None,GS,water_quality,Onboard,Commercial,2019-08-10,True
337,DP,CBBA,GS,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
338,Centralized-MILP_priority,None,Intraconstellation,Comprehensive,Oracle,Commercial,2019-08-10,True
339,DP,CBBA,Intraconstellation,water_quality,Onboard,Commercial,2019-08-10,True
340,DP,CBBA,Intraconstellation,water_quality,Onboard,Walker-Delta,2019-08-10,True
341,Centralized-MILP_priority,None,Intraconstellation,water_quality,Onboard,Walker-Delta,2019-08-10,True
342,DP,CBBA,Intraconstellation,water_quality,Oracle,Commercial,2019-08-10,True
343,DP,CBBA,Intraconstellation,water_quality,Oracle,Walker-Delta,2019-08-10,True
344,None,Greedy,Interconstellation,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
345,DP,Greedy,GS,Comprehensive,Onboard,Commercial,2019-08-10,True
346,Centralized-MILP_priority,None,Intraconstellation,water_quality,Onboard,Commercial,2019-08-10,True
347,DP,Greedy,GS,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
348,DP,Greedy,GS,Comprehensive,Oracle,Commercial,2019-08-10,True
349,None,Greedy,Intraconstellation,Comprehensive,Oracle,Commercial,2019-08-10,True
350,DP,Greedy,GS,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
351,None,Greedy,Interconstellation,Comprehensive,Oracle,Commercial,2019-08-10,True
352,Centralized-MILP_priority,None,Intraconstellation,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
353,DP,Greedy,GS,water_quality,Onboard,Commercial,2019-08-10,True
354,DP,Greedy,GS,water_quality,Onboard,Walker-Delta,2019-08-10,True
355,DP,Greedy,GS,water_quality,Oracle,Commercial,2019-08-10,True
356,Centralized-MILP_priority,None,Interconstellation,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
357,DP,Greedy,GS,water_quality,Oracle,Walker-Delta,2019-08-10,True
358,None,Greedy,Interconstellation,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
359,DP,Greedy,Interconstellation,Comprehensive,Onboard,Commercial,2019-08-10,True
360,None,CBBA,Intraconstellation,Comprehensive,Oracle,Commercial,2019-08-10,True
361,DP,Greedy,Interconstellation,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
362,None,Greedy,Interconstellation,water_quality,Onboard,Commercial,2019-08-10,True
363,Centralized-MILP_priority,None,Intraconstellation,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
364,DP,CBBA,Intraconstellation,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
365,Centralized-MILP_priority,None,Intraconstellation,water_quality,Oracle,Commercial,2019-08-10,True
366,None,Greedy,Intraconstellation,Comprehensive,Onboard,Commercial,2019-08-10,True
367,DP,CBBA,GS,water_quality,Onboard,Commercial,2019-08-10,True
368,DP,CBBA,GS,water_quality,Onboard,Walker-Delta,2019-08-10,True
369,DP,CBBA,GS,Comprehensive,Oracle,Commercial,2019-08-10,True
370,DP,CBBA,GS,water_quality,Oracle,Commercial,2019-08-10,True
371,DP,CBBA,GS,water_quality,Oracle,Walker-Delta,2019-08-10,True
372,None,Greedy,Interconstellation,water_quality,Oracle,Walker-Delta,2019-08-10,True
373,DP,CBBA,Interconstellation,Comprehensive,Onboard,Commercial,2019-08-10,True
374,DP,CBBA,GS,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
375,DP,CBBA,Interconstellation,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
376,DP,CBBA,Interconstellation,Comprehensive,Oracle,Commercial,2019-08-10,True
377,DP,CBBA,Interconstellation,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
378,None,Greedy,Interconstellation,water_quality,Oracle,Commercial,2019-08-10,True
379,DP,CBBA,GS,Comprehensive,Onboard,Commercial,2019-08-10,True
380,DP,CBBA,Interconstellation,water_quality,Onboard,Commercial,2019-08-10,True
381,DP,CBBA,Interconstellation,water_quality,Onboard,Walker-Delta,2019-08-10,True
382,None,Greedy,Intraconstellation,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
383,DP,CBBA,Interconstellation,water_quality,Oracle,Commercial,2019-08-10,True
384,Centralized-MILP_priority,None,Intraconstellation,water_quality,Oracle,Walker-Delta,2019-08-10,True
385,DP,CBBA,Interconstellation,water_quality,Oracle,Walker-Delta,2019-08-10,True
386,None,Greedy,Interconstellation,water_quality,Onboard,Walker-Delta,2019-08-10,True
387,DP,CBBA,Intraconstellation,Comprehensive,Onboard,Commercial,2019-08-10,True
388,DP,CBBA,Intraconstellation,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
389,DP,CBBA,Intraconstellation,Comprehensive,Oracle,Commercial,2019-08-10,True
390,DP,Greedy,Interconstellation,Comprehensive,Oracle,Commercial,2019-08-10,True
391,Centralized-MILP_priority,None,Interconstellation,water_quality,Onboard,Walker-Delta,2019-08-10,True
392,DP,Greedy,Interconstellation,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
393,None,Greedy,GS,water_quality,Oracle,Commercial,2019-08-10,True
394,Centralized-MILP_priority,None,Interconstellation,water_quality,Oracle,Commercial,2019-08-10,True
395,DP,Greedy,Intraconstellation,water_quality,Onboard,Commercial,2019-08-10,True
396,DP,None,GS,water_quality,Oracle,Walker-Delta,2019-08-10,True
397,DP,Greedy,Intraconstellation,water_quality,Onboard,Walker-Delta,2019-08-10,True
398,DP,Greedy,Intraconstellation,water_quality,Oracle,Commercial,2019-08-10,True
399,DP,None,GS,water_quality,Oracle,Commercial,2019-08-10,True
400,Centralized-MILP_priority,None,Interconstellation,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
401,None,Greedy,GS,water_quality,Onboard,Commercial,2019-08-10,True
402,DP,Greedy,Intraconstellation,water_quality,Oracle,Walker-Delta,2019-08-10,True
403,DP,None,GS,water_quality,Onboard,Walker-Delta,2019-08-10,True
404,DP,None,GS,Comprehensive,Onboard,Commercial,2019-08-10,True
405,None,Greedy,GS,water_quality,Onboard,Walker-Delta,2019-08-10,True
406,DP,None,GS,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
407,DP,None,GS,Comprehensive,Oracle,Commercial,2019-08-10,True
408,Centralized-MILP_priority,None,Interconstellation,water_quality,Onboard,Commercial,2019-08-10,True
409,None,Greedy,Intraconstellation,water_quality,Onboard,Commercial,2019-08-10,True
410,DP,None,GS,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
411,None,Greedy,Intraconstellation,water_quality,Oracle,Walker-Delta,2019-08-10,True
412,DP,Greedy,Intraconstellation,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
413,DP,None,GS,water_quality,Onboard,Commercial,2019-08-10,True
414,DP,None,Interconstellation,Comprehensive,Onboard,Commercial,2019-08-10,True
415,None,Greedy,Interconstellation,Comprehensive,Onboard,Commercial,2019-08-10,True
416,DP,Greedy,Interconstellation,water_quality,Onboard,Commercial,2019-08-10,True
417,DP,Greedy,Interconstellation,water_quality,Onboard,Walker-Delta,2019-08-10,True
418,Centralized-MILP_priority,None,Intraconstellation,Comprehensive,Onboard,Commercial,2019-08-10,True
419,DP,Greedy,Interconstellation,water_quality,Oracle,Commercial,2019-08-10,True
420,DP,None,Interconstellation,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
421,DP,None,Interconstellation,Comprehensive,Oracle,Commercial,2019-08-10,True
422,DP,None,Interconstellation,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
423,DP,Greedy,Interconstellation,water_quality,Oracle,Walker-Delta,2019-08-10,True
424,Centralized-MILP_priority,None,Interconstellation,Comprehensive,Oracle,Commercial,2019-08-10,True
425,None,Greedy,Intraconstellation,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
426,DP,Greedy,Intraconstellation,Comprehensive,Onboard,Commercial,2019-08-10,True
427,Centralized-MILP_priority,None,Interconstellation,water_quality,Oracle,Walker-Delta,2019-08-10,True
428,DP,Greedy,Intraconstellation,Comprehensive,Onboard,Walker-Delta,2019-08-10,True
429,None,Greedy,GS,Comprehensive,Oracle,Walker-Delta,2019-08-10,True
430,DP,Greedy,Intraconstellation,Comprehensive,Oracle,Commercial,2019-08-10,True
431,None,Greedy,GS,water_quality,Oracle,Walker-Delta,2019-08-10,True
432,None,Greedy,Interconstellation,water_quality,Oracle,Commercial,2019-11-10,True
433,None,Greedy,Intraconstellation,water_quality,Onboard,Commercial,2019-11-10,True
434,None,Greedy,Intraconstellation,Comprehensive,Onboard,Commercial,2019-11-10,True
435,None,Greedy,GS,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
436,None,CBBA,Intraconstellation,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
437,None,Greedy,Interconstellation,water_quality,Oracle,Walker-Delta,2019-11-10,True
438,None,Greedy,GS,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
439,None,Greedy,Interconstellation,water_quality,Onboard,Commercial,2019-11-10,True
440,None,Greedy,Interconstellation,water_quality,Onboard,Walker-Delta,2019-11-10,True
441,None,CBBA,Intraconstellation,water_quality,Oracle,Walker-Delta,2019-11-10,True
442,None,CBBA,Intraconstellation,water_quality,Oracle,Commercial,2019-11-10,True
443,None,Greedy,Interconstellation,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
444,None,Greedy,GS,water_quality,Oracle,Walker-Delta,2019-11-10,True
445,None,Greedy,Intraconstellation,Comprehensive,Oracle,Commercial,2019-11-10,True
446,None,Greedy,Interconstellation,Comprehensive,Oracle,Commercial,2019-11-10,True
447,None,Greedy,GS,water_quality,Oracle,Commercial,2019-11-10,True
448,None,Greedy,Intraconstellation,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
449,None,Greedy,Intraconstellation,water_quality,Onboard,Walker-Delta,2019-11-10,True
450,None,CBBA,Intraconstellation,water_quality,Onboard,Walker-Delta,2019-11-10,True
451,None,Greedy,Interconstellation,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
452,None,Greedy,GS,Comprehensive,Onboard,Commercial,2019-11-10,True
453,None,Greedy,GS,water_quality,Onboard,Walker-Delta,2019-11-10,True
454,None,Greedy,Intraconstellation,water_quality,Oracle,Commercial,2019-11-10,True
455,None,Greedy,Interconstellation,Comprehensive,Onboard,Commercial,2019-11-10,True
456,None,Greedy,Intraconstellation,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
457,None,CBBA,Intraconstellation,water_quality,Onboard,Commercial,2019-11-10,True
458,None,Greedy,GS,water_quality,Onboard,Commercial,2019-11-10,True
459,None,Greedy,GS,Comprehensive,Oracle,Commercial,2019-11-10,True
460,DP,Greedy,Intraconstellation,water_quality,Oracle,Walker-Delta,2019-11-10,True
461,None,CBBA,Intraconstellation,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
462,DP,CBBA,GS,water_quality,Onboard,Walker-Delta,2019-11-10,True
463,DP,CBBA,GS,water_quality,Oracle,Commercial,2019-11-10,True
464,DP,CBBA,GS,water_quality,Oracle,Walker-Delta,2019-11-10,True
465,DP,CBBA,Interconstellation,Comprehensive,Onboard,Commercial,2019-11-10,True
466,DP,CBBA,Interconstellation,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
467,DP,CBBA,Interconstellation,Comprehensive,Oracle,Commercial,2019-11-10,True
468,DP,CBBA,Interconstellation,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
469,DP,CBBA,Interconstellation,water_quality,Onboard,Commercial,2019-11-10,True
470,DP,CBBA,Interconstellation,water_quality,Onboard,Walker-Delta,2019-11-10,True
471,DP,CBBA,Interconstellation,water_quality,Oracle,Commercial,2019-11-10,True
472,DP,CBBA,Interconstellation,water_quality,Oracle,Walker-Delta,2019-11-10,True
473,DP,CBBA,Intraconstellation,Comprehensive,Onboard,Commercial,2019-11-10,True
474,DP,CBBA,Intraconstellation,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
475,DP,CBBA,Intraconstellation,Comprehensive,Oracle,Commercial,2019-11-10,True
476,DP,CBBA,Intraconstellation,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
477,DP,CBBA,Intraconstellation,water_quality,Onboard,Commercial,2019-11-10,True
478,DP,CBBA,Intraconstellation,water_quality,Onboard,Walker-Delta,2019-11-10,True
479,DP,CBBA,Intraconstellation,water_quality,Oracle,Commercial,2019-11-10,True
480,DP,CBBA,Intraconstellation,water_quality,Oracle,Walker-Delta,2019-11-10,True
481,DP,Greedy,GS,Comprehensive,Onboard,Commercial,2019-11-10,True
482,DP,Greedy,GS,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
483,DP,Greedy,GS,Comprehensive,Oracle,Commercial,2019-11-10,True
484,DP,Greedy,GS,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
485,DP,Greedy,GS,water_quality,Onboard,Commercial,2019-11-10,True
486,DP,Greedy,GS,water_quality,Onboard,Walker-Delta,2019-11-10,True
487,DP,CBBA,GS,water_quality,Onboard,Commercial,2019-11-10,True
488,DP,Greedy,GS,water_quality,Oracle,Commercial,2019-11-10,True
489,DP,CBBA,GS,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
490,DP,CBBA,GS,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
491,Centralized-MILP_priority,None,GS,Comprehensive,Onboard,Commercial,2019-11-10,True
492,Centralized-MILP_priority,None,GS,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
493,Centralized-MILP_priority,None,GS,Comprehensive,Oracle,Commercial,2019-11-10,True
494,Centralized-MILP_priority,None,GS,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
495,Centralized-MILP_priority,None,GS,water_quality,Onboard,Commercial,2019-11-10,True
496,Centralized-MILP_priority,None,GS,water_quality,Onboard,Walker-Delta,2019-11-10,True
497,Centralized-MILP_priority,None,GS,water_quality,Oracle,Commercial,2019-11-10,True
498,Centralized-MILP_priority,None,GS,water_quality,Oracle,Walker-Delta,2019-11-10,True
499,Centralized-MILP_priority,None,Interconstellation,Comprehensive,Onboard,Commercial,2019-11-10,True
500,Centralized-MILP_priority,None,Interconstellation,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
501,Centralized-MILP_priority,None,Interconstellation,Comprehensive,Oracle,Commercial,2019-11-10,True
502,Centralized-MILP_priority,None,Interconstellation,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
503,Centralized-MILP_priority,None,Interconstellation,water_quality,Onboard,Commercial,2019-11-10,True
504,Centralized-MILP_priority,None,Interconstellation,water_quality,Onboard,Walker-Delta,2019-11-10,True
505,Centralized-MILP_priority,None,Interconstellation,water_quality,Oracle,Commercial,2019-11-10,True
506,Centralized-MILP_priority,None,Interconstellation,water_quality,Oracle,Walker-Delta,2019-11-10,True
507,Centralized-MILP_priority,None,Intraconstellation,Comprehensive,Onboard,Commercial,2019-11-10,True
508,Centralized-MILP_priority,None,Intraconstellation,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
509,Centralized-MILP_priority,None,Intraconstellation,Comprehensive,Oracle,Commercial,2019-11-10,True
510,Centralized-MILP_priority,None,Intraconstellation,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
511,Centralized-MILP_priority,None,Intraconstellation,water_quality,Onboard,Commercial,2019-11-10,True
512,Centralized-MILP_priority,None,Intraconstellation,water_quality,Onboard,Walker-Delta,2019-11-10,True
513,Centralized-MILP_priority,None,Intraconstellation,water_quality,Oracle,Commercial,2019-11-10,True
514,Centralized-MILP_priority,None,Intraconstellation,water_quality,Oracle,Walker-Delta,2019-11-10,True
515,DP,CBBA,GS,Comprehensive,Onboard,Commercial,2019-11-10,True
516,DP,CBBA,GS,Comprehensive,Oracle,Commercial,2019-11-10,True
517,None,CBBA,Intraconstellation,Comprehensive,Oracle,Commercial,2019-11-10,True
518,DP,Greedy,GS,water_quality,Oracle,Walker-Delta,2019-11-10,True
519,DP,Greedy,Interconstellation,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
520,DP,None,Intraconstellation,Comprehensive,Onboard,Commercial,2019-11-10,True
521,DP,None,Intraconstellation,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
522,DP,None,Intraconstellation,Comprehensive,Oracle,Commercial,2019-11-10,True
523,DP,None,Intraconstellation,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
524,DP,None,Intraconstellation,water_quality,Onboard,Commercial,2019-11-10,True
525,DP,None,Intraconstellation,water_quality,Onboard,Walker-Delta,2019-11-10,True
526,DP,None,Intraconstellation,water_quality,Oracle,Commercial,2019-11-10,True
527,DP,None,Intraconstellation,water_quality,Oracle,Walker-Delta,2019-11-10,True
528,None,CBBA,GS,Comprehensive,Onboard,Commercial,2019-11-10,True
529,None,CBBA,GS,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
530,None,CBBA,GS,Comprehensive,Oracle,Commercial,2019-11-10,True
531,None,CBBA,GS,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
532,None,CBBA,GS,water_quality,Onboard,Commercial,2019-11-10,True
533,None,CBBA,GS,water_quality,Onboard,Walker-Delta,2019-11-10,True
534,None,CBBA,GS,water_quality,Oracle,Commercial,2019-11-10,True
535,None,CBBA,GS,water_quality,Oracle,Walker-Delta,2019-11-10,True
536,None,CBBA,Interconstellation,Comprehensive,Onboard,Commercial,2019-11-10,True
537,None,CBBA,Interconstellation,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
538,None,CBBA,Interconstellation,Comprehensive,Oracle,Commercial,2019-11-10,True
539,None,CBBA,Interconstellation,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
540,None,CBBA,Interconstellation,water_quality,Onboard,Commercial,2019-11-10,True
541,None,CBBA,Interconstellation,water_quality,Onboard,Walker-Delta,2019-11-10,True
542,None,CBBA,Interconstellation,water_quality,Oracle,Commercial,2019-11-10,True
543,None,CBBA,Interconstellation,water_quality,Oracle,Walker-Delta,2019-11-10,True
544,None,CBBA,Intraconstellation,Comprehensive,Onboard,Commercial,2019-11-10,True
545,DP,None,Interconstellation,water_quality,Oracle,Walker-Delta,2019-11-10,True
546,DP,Greedy,Interconstellation,Comprehensive,Onboard,Commercial,2019-11-10,True
547,DP,None,Interconstellation,water_quality,Oracle,Commercial,2019-11-10,True
548,DP,None,Interconstellation,water_quality,Onboard,Commercial,2019-11-10,True
549,DP,Greedy,Interconstellation,Comprehensive,Oracle,Commercial,2019-11-10,True
550,DP,Greedy,Interconstellation,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
551,DP,Greedy,Interconstellation,water_quality,Onboard,Commercial,2019-11-10,True
552,DP,Greedy,Interconstellation,water_quality,Onboard,Walker-Delta,2019-11-10,True
553,DP,Greedy,Interconstellation,water_quality,Oracle,Commercial,2019-11-10,True
554,DP,Greedy,Interconstellation,water_quality,Oracle,Walker-Delta,2019-11-10,True
555,DP,Greedy,Intraconstellation,Comprehensive,Onboard,Commercial,2019-11-10,True
556,DP,Greedy,Intraconstellation,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
557,DP,Greedy,Intraconstellation,Comprehensive,Oracle,Commercial,2019-11-10,True
558,DP,Greedy,Intraconstellation,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
559,DP,Greedy,Intraconstellation,water_quality,Onboard,Commercial,2019-11-10,True
560,DP,Greedy,Intraconstellation,water_quality,Onboard,Walker-Delta,2019-11-10,True
561,DP,Greedy,Intraconstellation,water_quality,Oracle,Commercial,2019-11-10,True
562,DP,None,GS,Comprehensive,Onboard,Commercial,2019-11-10,True
563,DP,None,GS,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
564,DP,None,GS,Comprehensive,Oracle,Commercial,2019-11-10,True
565,DP,None,GS,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
566,DP,None,GS,water_quality,Onboard,Commercial,2019-11-10,True
567,DP,None,GS,water_quality,Onboard,Walker-Delta,2019-11-10,True
568,DP,None,GS,water_quality,Oracle,Commercial,2019-11-10,True
569,DP,None,GS,water_quality,Oracle,Walker-Delta,2019-11-10,True
570,DP,None,Interconstellation,Comprehensive,Onboard,Commercial,2019-11-10,True
571,DP,None,Interconstellation,Comprehensive,Onboard,Walker-Delta,2019-11-10,True
572,DP,None,Interconstellation,Comprehensive,Oracle,Commercial,2019-11-10,True
573,DP,None,Interconstellation,Comprehensive,Oracle,Walker-Delta,2019-11-10,True
574,DP,None,Interconstellation,water_quality,Onboard,Walker-Delta,2019-11-10,True
575,None,Greedy,Intraconstellation,water_quality,Oracle,Walker-Delta,2019-11-10,True
