Trial ID,Preplanner,Replanner,Connectivity,Mission,Data Processing,Date,in_testing,in_rq1,in_rq2,in_yearly,in_full,calcBoundsOpt
313,None,CBBA,Interconstellation,Co-observations,Onboard,2018-02-15,False,False,False,False,True,0
314,None,CBBA,Interconstellation,Co-observations,Onboard,2018-05-15,False,False,False,False,True,0
315,None,CBBA,Interconstellation,Co-observations,Onboard,2018-08-10,False,False,False,False,True,0
316,None,CBBA,Interconstellation,Co-observations,Onboard,2018-11-10,False,False,False,False,True,0
317,None,CBBA,Interconstellation,Co-observations,Onboard,2019-05-15,False,False,False,True,True,0
318,None,CBBA,Interconstellation,Co-observations,Onboard,2019-08-10,False,False,False,True,True,0
319,None,CBBA,Interconstellation,Co-observations,Onboard,2019-11-10,False,False,False,True,True,0
320,None,CBBA,Interconstellation,Co-observations,Instant,2018-02-15,False,False,False,False,True,0
321,None,CBBA,Interconstellation,Co-observations,Instant,2018-05-15,False,False,False,False,True,0
322,None,CBBA,Interconstellation,Co-observations,Instant,2018-08-10,False,False,False,False,True,0
323,None,CBBA,Interconstellation,Co-observations,Instant,2018-11-10,False,False,False,False,True,0
324,None,CBBA,Interconstellation,Co-observations,Instant,2019-05-15,False,False,False,True,True,0
325,None,CBBA,Interconstellation,Co-observations,Instant,2019-08-10,False,False,False,True,True,0
326,None,CBBA,Interconstellation,Co-observations,Instant,2019-11-10,False,False,False,True,True,0
327,None,CBBA,Interconstellation,Revisits,Ground,2018-02-15,False,False,False,False,True,0
328,None,CBBA,Interconstellation,Revisits,Ground,2018-05-15,False,False,False,False,True,0
329,None,CBBA,Interconstellation,Revisits,Ground,2018-08-10,False,False,False,False,True,0
330,None,CBBA,Interconstellation,Revisits,Ground,2018-11-10,False,False,False,False,True,0
331,None,CBBA,Interconstellation,Revisits,Ground,2019-05-15,False,False,False,True,True,0
332,None,CBBA,Interconstellation,Revisits,Ground,2019-08-10,False,False,False,True,True,0
333,None,CBBA,Interconstellation,Revisits,Ground,2019-11-10,False,False,False,True,True,0
334,None,CBBA,Interconstellation,Revisits,Onboard,2018-02-15,False,False,False,False,True,0
335,None,CBBA,Interconstellation,Revisits,Onboard,2018-05-15,False,False,False,False,True,0
336,None,CBBA,Interconstellation,Revisits,Onboard,2018-08-10,False,False,False,False,True,0
337,None,CBBA,Interconstellation,Revisits,Onboard,2018-11-10,False,False,False,False,True,0
338,None,CBBA,Interconstellation,Revisits,Onboard,2019-05-15,False,False,False,True,True,0
339,None,CBBA,Interconstellation,Revisits,Onboard,2019-08-10,False,False,False,True,True,0
340,None,CBBA,Interconstellation,Revisits,Onboard,2019-11-10,False,False,False,True,True,0
341,None,CBBA,Interconstellation,Revisits,Instant,2018-02-15,False,False,False,False,True,0
342,None,CBBA,Interconstellation,Revisits,Instant,2018-05-15,False,False,False,False,True,0
343,None,CBBA,Interconstellation,Revisits,Instant,2018-08-10,False,False,False,False,True,0
344,None,CBBA,Interconstellation,Revisits,Instant,2018-11-10,False,False,False,False,True,0
345,None,CBBA,Interconstellation,Revisits,Instant,2019-05-15,False,False,False,True,True,0
346,None,CBBA,Interconstellation,Revisits,Instant,2019-08-10,False,False,False,True,True,0
347,None,CBBA,Interconstellation,Revisits,Instant,2019-11-10,False,False,False,True,True,0
348,None,CBBA,Interconstellation,Urgency,Ground,2018-02-15,False,False,False,False,True,0
349,None,CBBA,Interconstellation,Urgency,Ground,2018-05-15,False,False,False,False,True,0
350,None,CBBA,Interconstellation,Urgency,Ground,2018-08-10,False,False,False,False,True,0
351,None,CBBA,Interconstellation,Urgency,Ground,2018-11-10,False,False,False,False,True,0
352,None,CBBA,Interconstellation,Urgency,Ground,2019-05-15,False,False,False,True,True,0
353,None,CBBA,Interconstellation,Urgency,Ground,2019-08-10,False,False,False,True,True,0
354,None,CBBA,Interconstellation,Urgency,Ground,2019-11-10,False,False,False,True,True,0
355,None,CBBA,Interconstellation,Urgency,Onboard,2018-02-15,False,False,False,False,True,0
356,None,CBBA,Interconstellation,Urgency,Onboard,2018-05-15,False,False,False,False,True,0
357,None,CBBA,Interconstellation,Urgency,Onboard,2018-08-10,False,False,False,False,True,0
358,None,CBBA,Interconstellation,Urgency,Onboard,2018-11-10,False,False,False,False,True,0
359,None,CBBA,Interconstellation,Urgency,Onboard,2019-05-15,False,False,False,True,True,0
360,None,CBBA,Interconstellation,Urgency,Onboard,2019-08-10,False,False,False,True,True,0
361,None,CBBA,Interconstellation,Urgency,Onboard,2019-11-10,False,False,False,True,True,0
362,None,CBBA,Interconstellation,Urgency,Instant,2018-02-15,False,False,False,False,True,0
363,None,CBBA,Interconstellation,Urgency,Instant,2018-05-15,False,False,False,False,True,0
364,None,CBBA,Interconstellation,Urgency,Instant,2018-08-10,False,False,False,False,True,0
365,None,CBBA,Interconstellation,Urgency,Instant,2018-11-10,False,False,False,False,True,0
366,None,CBBA,Interconstellation,Urgency,Instant,2019-05-15,False,False,False,True,True,0
367,None,CBBA,Interconstellation,Urgency,Instant,2019-08-10,False,False,False,True,True,0
368,None,CBBA,Interconstellation,Urgency,Instant,2019-11-10,False,False,False,True,True,0
369,None,CBBA,Intraconstellation,Co-observations,Ground,2018-02-15,False,False,False,False,True,0
370,None,CBBA,Intraconstellation,Co-observations,Ground,2018-05-15,False,False,False,False,True,0
371,None,CBBA,Intraconstellation,Co-observations,Ground,2018-08-10,False,False,False,False,True,0
372,None,CBBA,Intraconstellation,Co-observations,Ground,2018-11-10,False,False,False,False,True,0
373,None,CBBA,Intraconstellation,Co-observations,Ground,2019-05-15,False,False,False,True,True,0
374,None,CBBA,Intraconstellation,Co-observations,Ground,2019-08-10,False,False,False,True,True,0
375,None,CBBA,Intraconstellation,Co-observations,Ground,2019-11-10,False,False,False,True,True,0
376,None,CBBA,Intraconstellation,Co-observations,Onboard,2018-02-15,False,False,False,False,True,0
377,None,CBBA,Intraconstellation,Co-observations,Onboard,2018-05-15,False,False,False,False,True,0
378,None,CBBA,Intraconstellation,Co-observations,Onboard,2018-08-10,False,False,False,False,True,0
379,None,CBBA,Intraconstellation,Co-observations,Onboard,2018-11-10,False,False,False,False,True,0
380,None,CBBA,Intraconstellation,Co-observations,Onboard,2019-05-15,False,False,False,True,True,0
381,None,CBBA,Intraconstellation,Co-observations,Onboard,2019-08-10,False,False,False,True,True,0
382,None,CBBA,Intraconstellation,Co-observations,Onboard,2019-11-10,False,False,False,True,True,0
383,None,CBBA,Intraconstellation,Co-observations,Instant,2018-02-15,False,False,False,False,True,0
384,None,CBBA,Intraconstellation,Co-observations,Instant,2018-05-15,False,False,False,False,True,0
385,None,CBBA,Intraconstellation,Co-observations,Instant,2018-08-10,False,False,False,False,True,0
386,None,CBBA,Intraconstellation,Co-observations,Instant,2018-11-10,False,False,False,False,True,0
387,None,CBBA,Intraconstellation,Co-observations,Instant,2019-05-15,False,False,False,True,True,0
388,None,CBBA,Intraconstellation,Co-observations,Instant,2019-08-10,False,False,False,True,True,0
389,None,CBBA,Intraconstellation,Co-observations,Instant,2019-11-10,False,False,False,True,True,0
390,None,CBBA,Intraconstellation,Revisits,Ground,2018-02-15,False,False,False,False,True,0
391,None,CBBA,Intraconstellation,Revisits,Ground,2018-05-15,False,False,False,False,True,0
392,None,CBBA,Intraconstellation,Revisits,Ground,2018-08-10,False,False,False,False,True,0
393,None,CBBA,Intraconstellation,Revisits,Ground,2018-11-10,False,False,False,False,True,0
394,None,CBBA,Intraconstellation,Revisits,Ground,2019-05-15,False,False,False,True,True,0
395,None,CBBA,Intraconstellation,Revisits,Ground,2019-08-10,False,False,False,True,True,0
396,None,CBBA,Intraconstellation,Revisits,Ground,2019-11-10,False,False,False,True,True,0
397,None,CBBA,Intraconstellation,Revisits,Onboard,2018-02-15,False,False,False,False,True,0
398,None,CBBA,Intraconstellation,Revisits,Onboard,2018-05-15,False,False,False,False,True,0
399,None,CBBA,Intraconstellation,Revisits,Onboard,2018-08-10,False,False,False,False,True,0
400,None,CBBA,Intraconstellation,Revisits,Onboard,2018-11-10,False,False,False,False,True,0
401,None,CBBA,Intraconstellation,Revisits,Onboard,2019-05-15,False,False,False,True,True,0
402,None,CBBA,Intraconstellation,Revisits,Onboard,2019-08-10,False,False,False,True,True,0
403,None,CBBA,Intraconstellation,Revisits,Onboard,2019-11-10,False,False,False,True,True,0
404,None,CBBA,Intraconstellation,Revisits,Instant,2018-02-15,False,False,False,False,True,0
405,None,CBBA,Intraconstellation,Revisits,Instant,2018-05-15,False,False,False,False,True,0
406,None,CBBA,Intraconstellation,Revisits,Instant,2018-08-10,False,False,False,False,True,0
407,None,CBBA,Intraconstellation,Revisits,Instant,2018-11-10,False,False,False,False,True,0
408,None,CBBA,Intraconstellation,Revisits,Instant,2019-05-15,False,False,False,True,True,0
409,None,CBBA,Intraconstellation,Revisits,Instant,2019-08-10,False,False,False,True,True,0
410,None,CBBA,Intraconstellation,Revisits,Instant,2019-11-10,False,False,False,True,True,0
411,None,CBBA,Intraconstellation,Urgency,Ground,2018-02-15,False,False,False,False,True,0
412,None,CBBA,Intraconstellation,Urgency,Ground,2018-05-15,False,False,False,False,True,0
413,None,CBBA,Intraconstellation,Urgency,Ground,2018-08-10,False,False,False,False,True,0
414,None,CBBA,Intraconstellation,Urgency,Ground,2018-11-10,False,False,False,False,True,0
415,None,CBBA,Intraconstellation,Urgency,Ground,2019-05-15,False,False,False,True,True,0
416,None,CBBA,Intraconstellation,Urgency,Ground,2019-08-10,False,False,False,True,True,0
417,None,CBBA,Intraconstellation,Urgency,Ground,2019-11-10,False,False,False,True,True,0
418,None,CBBA,Intraconstellation,Urgency,Onboard,2018-02-15,False,False,False,False,True,0
419,None,CBBA,Intraconstellation,Urgency,Onboard,2018-05-15,False,False,False,False,True,0
420,None,CBBA,Intraconstellation,Urgency,Onboard,2018-08-10,False,False,False,False,True,0
421,None,CBBA,Intraconstellation,Urgency,Onboard,2018-11-10,False,False,False,False,True,0
422,None,CBBA,Intraconstellation,Urgency,Onboard,2019-05-15,False,False,False,True,True,0
423,None,CBBA,Intraconstellation,Urgency,Onboard,2019-08-10,False,False,False,True,True,0
424,None,CBBA,Intraconstellation,Urgency,Onboard,2019-11-10,False,False,False,True,True,0
425,None,CBBA,Intraconstellation,Urgency,Instant,2018-02-15,False,False,False,False,True,0
426,None,CBBA,Intraconstellation,Urgency,Instant,2018-05-15,False,False,False,False,True,0
427,None,CBBA,Intraconstellation,Urgency,Instant,2018-08-10,False,False,False,False,True,0
428,None,CBBA,Intraconstellation,Urgency,Instant,2018-11-10,False,False,False,False,True,0
429,None,CBBA,Intraconstellation,Urgency,Instant,2019-05-15,False,False,False,True,True,0
430,None,CBBA,Intraconstellation,Urgency,Instant,2019-08-10,False,False,False,True,True,0
431,None,CBBA,Intraconstellation,Urgency,Instant,2019-11-10,False,False,False,True,True,0
432,DP,Greedy,GS,Co-observations,Instant,2019-02-15,True,False,True,True,True,0
433,DP,Greedy,GS,Revisits,Instant,2019-02-15,True,False,True,True,True,0
434,DP,Greedy,GS,Urgency,Instant,2019-02-15,True,False,True,True,True,0
435,DP,Greedy,Intraconstellation,Co-observations,Ground,2019-02-15,False,True,True,True,True,0
436,DP,Greedy,Intraconstellation,Co-observations,Onboard,2019-02-15,False,True,True,True,True,0
437,DP,Greedy,Intraconstellation,Co-observations,Instant,2019-02-15,False,True,True,True,True,0
438,DP,Greedy,Intraconstellation,Revisits,Ground,2019-02-15,False,True,True,True,True,0
439,DP,Greedy,Intraconstellation,Revisits,Onboard,2019-02-15,False,True,True,True,True,0
440,DP,Greedy,Intraconstellation,Revisits,Instant,2019-02-15,False,True,True,True,True,0
441,DP,Greedy,Intraconstellation,Urgency,Ground,2019-02-15,False,True,True,True,True,0
442,DP,Greedy,Intraconstellation,Urgency,Onboard,2019-02-15,False,True,True,True,True,0
443,DP,Greedy,Intraconstellation,Urgency,Instant,2019-02-15,False,True,True,True,True,0
444,DP,Greedy,GS,Co-observations,Ground,2019-02-15,False,False,True,True,True,0
445,DP,Greedy,GS,Co-observations,Onboard,2019-02-15,False,False,True,True,True,0
446,DP,Greedy,GS,Revisits,Ground,2019-02-15,False,False,True,True,True,0
447,DP,Greedy,GS,Revisits,Onboard,2019-02-15,False,False,True,True,True,0
448,DP,Greedy,GS,Urgency,Ground,2019-02-15,False,False,True,True,True,0
449,DP,Greedy,GS,Urgency,Onboard,2019-02-15,False,False,True,True,True,0
450,DP,Greedy,Interconstellation,Co-observations,Ground,2019-02-15,False,False,True,True,True,0
451,DP,Greedy,Interconstellation,Co-observations,Onboard,2019-02-15,False,False,True,True,True,0
452,DP,Greedy,Interconstellation,Co-observations,Instant,2019-02-15,False,False,True,True,True,0
453,DP,Greedy,Interconstellation,Revisits,Ground,2019-02-15,False,False,True,True,True,0
454,DP,Greedy,Interconstellation,Revisits,Onboard,2019-02-15,False,False,True,True,True,0
455,DP,Greedy,Interconstellation,Revisits,Instant,2019-02-15,False,False,True,True,True,0
456,DP,Greedy,Interconstellation,Urgency,Ground,2019-02-15,False,False,True,True,True,0
457,DP,Greedy,Interconstellation,Urgency,Onboard,2019-02-15,False,False,True,True,True,0
458,DP,Greedy,Interconstellation,Urgency,Instant,2019-02-15,False,False,True,True,True,0
459,DP,Greedy,GS,Co-observations,Ground,2018-02-15,False,False,False,False,True,0
460,DP,Greedy,GS,Co-observations,Ground,2018-05-15,False,False,False,False,True,0
461,DP,Greedy,GS,Co-observations,Ground,2018-08-10,False,False,False,False,True,0
462,DP,Greedy,GS,Co-observations,Ground,2018-11-10,False,False,False,False,True,0
463,DP,Greedy,GS,Co-observations,Ground,2019-05-15,False,False,False,True,True,0
464,DP,Greedy,GS,Co-observations,Ground,2019-08-10,False,False,False,True,True,0
465,DP,Greedy,GS,Co-observations,Ground,2019-11-10,False,False,False,True,True,0
466,DP,Greedy,GS,Co-observations,Onboard,2018-02-15,False,False,False,False,True,0
467,DP,Greedy,GS,Co-observations,Onboard,2018-05-15,False,False,False,False,True,0
468,DP,Greedy,GS,Co-observations,Onboard,2018-08-10,False,False,False,False,True,0
469,DP,Greedy,GS,Co-observations,Onboard,2018-11-10,False,False,False,False,True,0
470,DP,Greedy,GS,Co-observations,Onboard,2019-05-15,False,False,False,True,True,0
471,DP,Greedy,GS,Co-observations,Onboard,2019-08-10,False,False,False,True,True,0
472,DP,Greedy,GS,Co-observations,Onboard,2019-11-10,False,False,False,True,True,0
473,DP,Greedy,GS,Co-observations,Instant,2018-02-15,False,False,False,False,True,0
474,DP,Greedy,GS,Co-observations,Instant,2018-05-15,False,False,False,False,True,0
475,DP,Greedy,GS,Co-observations,Instant,2018-08-10,False,False,False,False,True,0
476,DP,Greedy,GS,Co-observations,Instant,2018-11-10,False,False,False,False,True,0
477,DP,Greedy,GS,Co-observations,Instant,2019-05-15,False,False,False,True,True,0
478,DP,Greedy,GS,Co-observations,Instant,2019-08-10,False,False,False,True,True,0
479,DP,Greedy,GS,Co-observations,Instant,2019-11-10,False,False,False,True,True,0
480,DP,Greedy,GS,Revisits,Ground,2018-02-15,False,False,False,False,True,0
481,DP,Greedy,GS,Revisits,Ground,2018-05-15,False,False,False,False,True,0
482,DP,Greedy,GS,Revisits,Ground,2018-08-10,False,False,False,False,True,0
483,DP,Greedy,GS,Revisits,Ground,2018-11-10,False,False,False,False,True,0
484,DP,Greedy,GS,Revisits,Ground,2019-05-15,False,False,False,True,True,0
485,DP,Greedy,GS,Revisits,Ground,2019-08-10,False,False,False,True,True,0
486,DP,Greedy,GS,Revisits,Ground,2019-11-10,False,False,False,True,True,0
487,DP,Greedy,GS,Revisits,Onboard,2018-02-15,False,False,False,False,True,0
488,DP,Greedy,GS,Revisits,Onboard,2018-05-15,False,False,False,False,True,0
489,DP,Greedy,GS,Revisits,Onboard,2018-08-10,False,False,False,False,True,0
490,DP,Greedy,GS,Revisits,Onboard,2018-11-10,False,False,False,False,True,0
491,DP,Greedy,GS,Revisits,Onboard,2019-05-15,False,False,False,True,True,0
492,DP,Greedy,GS,Revisits,Onboard,2019-08-10,False,False,False,True,True,0
493,DP,Greedy,GS,Revisits,Onboard,2019-11-10,False,False,False,True,True,0
494,DP,Greedy,GS,Revisits,Instant,2018-02-15,False,False,False,False,True,0
495,DP,Greedy,GS,Revisits,Instant,2018-05-15,False,False,False,False,True,0
496,DP,Greedy,GS,Revisits,Instant,2018-08-10,False,False,False,False,True,0
497,DP,Greedy,GS,Revisits,Instant,2018-11-10,False,False,False,False,True,0
498,DP,Greedy,GS,Revisits,Instant,2019-05-15,False,False,False,True,True,0
499,DP,Greedy,GS,Revisits,Instant,2019-08-10,False,False,False,True,True,0
500,DP,Greedy,GS,Revisits,Instant,2019-11-10,False,False,False,True,True,0
501,DP,Greedy,GS,Urgency,Ground,2018-02-15,False,False,False,False,True,0
502,DP,Greedy,GS,Urgency,Ground,2018-05-15,False,False,False,False,True,0
503,DP,Greedy,GS,Urgency,Ground,2018-08-10,False,False,False,False,True,0
504,DP,Greedy,GS,Urgency,Ground,2018-11-10,False,False,False,False,True,0
505,DP,Greedy,GS,Urgency,Ground,2019-05-15,False,False,False,True,True,0
506,DP,Greedy,GS,Urgency,Ground,2019-08-10,False,False,False,True,True,0
507,DP,Greedy,GS,Urgency,Ground,2019-11-10,False,False,False,True,True,0
508,DP,Greedy,GS,Urgency,Onboard,2018-02-15,False,False,False,False,True,0
509,DP,Greedy,GS,Urgency,Onboard,2018-05-15,False,False,False,False,True,0
510,DP,Greedy,GS,Urgency,Onboard,2018-08-10,False,False,False,False,True,0
511,DP,Greedy,GS,Urgency,Onboard,2018-11-10,False,False,False,False,True,0
512,DP,Greedy,GS,Urgency,Onboard,2019-05-15,False,False,False,True,True,0
513,DP,Greedy,GS,Urgency,Onboard,2019-08-10,False,False,False,True,True,0
514,DP,Greedy,GS,Urgency,Onboard,2019-11-10,False,False,False,True,True,0
515,DP,Greedy,GS,Urgency,Instant,2018-02-15,False,False,False,False,True,0
516,DP,Greedy,GS,Urgency,Instant,2018-05-15,False,False,False,False,True,0
517,DP,Greedy,GS,Urgency,Instant,2018-08-10,False,False,False,False,True,0
518,DP,Greedy,GS,Urgency,Instant,2018-11-10,False,False,False,False,True,0
519,DP,Greedy,GS,Urgency,Instant,2019-05-15,False,False,False,True,True,0
520,DP,Greedy,GS,Urgency,Instant,2019-08-10,False,False,False,True,True,0
521,DP,Greedy,GS,Urgency,Instant,2019-11-10,False,False,False,True,True,0
522,DP,Greedy,Interconstellation,Co-observations,Ground,2018-02-15,False,False,False,False,True,0
523,DP,Greedy,Interconstellation,Co-observations,Ground,2018-05-15,False,False,False,False,True,0
524,DP,Greedy,Interconstellation,Co-observations,Ground,2018-08-10,False,False,False,False,True,0
525,DP,Greedy,Interconstellation,Co-observations,Ground,2018-11-10,False,False,False,False,True,0
526,DP,Greedy,Interconstellation,Co-observations,Ground,2019-05-15,False,False,False,True,True,0
527,DP,Greedy,Interconstellation,Co-observations,Ground,2019-08-10,False,False,False,True,True,0
528,DP,Greedy,Interconstellation,Co-observations,Ground,2019-11-10,False,False,False,True,True,0
529,DP,Greedy,Interconstellation,Co-observations,Onboard,2018-02-15,False,False,False,False,True,0
530,DP,Greedy,Interconstellation,Co-observations,Onboard,2018-05-15,False,False,False,False,True,0
531,DP,Greedy,Interconstellation,Co-observations,Onboard,2018-08-10,False,False,False,False,True,0
532,DP,Greedy,Interconstellation,Co-observations,Onboard,2018-11-10,False,False,False,False,True,0
533,DP,Greedy,Interconstellation,Co-observations,Onboard,2019-05-15,False,False,False,True,True,0
534,DP,Greedy,Interconstellation,Co-observations,Onboard,2019-08-10,False,False,False,True,True,0
535,DP,Greedy,Interconstellation,Co-observations,Onboard,2019-11-10,False,False,False,True,True,0
536,DP,Greedy,Interconstellation,Co-observations,Instant,2018-02-15,False,False,False,False,True,0
537,DP,Greedy,Interconstellation,Co-observations,Instant,2018-05-15,False,False,False,False,True,0
538,DP,Greedy,Interconstellation,Co-observations,Instant,2018-08-10,False,False,False,False,True,0
539,DP,Greedy,Interconstellation,Co-observations,Instant,2018-11-10,False,False,False,False,True,0
540,DP,Greedy,Interconstellation,Co-observations,Instant,2019-05-15,False,False,False,True,True,0
541,DP,Greedy,Interconstellation,Co-observations,Instant,2019-08-10,False,False,False,True,True,0
542,DP,Greedy,Interconstellation,Co-observations,Instant,2019-11-10,False,False,False,True,True,0
543,DP,Greedy,Interconstellation,Revisits,Ground,2018-02-15,False,False,False,False,True,0
544,DP,Greedy,Interconstellation,Revisits,Ground,2018-05-15,False,False,False,False,True,0
545,DP,Greedy,Interconstellation,Revisits,Ground,2018-08-10,False,False,False,False,True,0
546,DP,Greedy,Interconstellation,Revisits,Ground,2018-11-10,False,False,False,False,True,0
547,DP,Greedy,Interconstellation,Revisits,Ground,2019-05-15,False,False,False,True,True,0
548,DP,Greedy,Interconstellation,Revisits,Ground,2019-08-10,False,False,False,True,True,0
549,DP,Greedy,Interconstellation,Revisits,Ground,2019-11-10,False,False,False,True,True,0
550,DP,Greedy,Interconstellation,Revisits,Onboard,2018-02-15,False,False,False,False,True,0
551,DP,Greedy,Interconstellation,Revisits,Onboard,2018-05-15,False,False,False,False,True,0
552,DP,Greedy,Interconstellation,Revisits,Onboard,2018-08-10,False,False,False,False,True,0
553,DP,Greedy,Interconstellation,Revisits,Onboard,2018-11-10,False,False,False,False,True,0
554,DP,Greedy,Interconstellation,Revisits,Onboard,2019-05-15,False,False,False,True,True,0
555,DP,Greedy,Interconstellation,Revisits,Onboard,2019-08-10,False,False,False,True,True,0
556,DP,Greedy,Interconstellation,Revisits,Onboard,2019-11-10,False,False,False,True,True,0
557,DP,Greedy,Interconstellation,Revisits,Instant,2018-02-15,False,False,False,False,True,0
558,DP,Greedy,Interconstellation,Revisits,Instant,2018-05-15,False,False,False,False,True,0
559,DP,Greedy,Interconstellation,Revisits,Instant,2018-08-10,False,False,False,False,True,0
560,DP,Greedy,Interconstellation,Revisits,Instant,2018-11-10,False,False,False,False,True,0
561,DP,Greedy,Interconstellation,Revisits,Instant,2019-05-15,False,False,False,True,True,0
562,DP,Greedy,Interconstellation,Revisits,Instant,2019-08-10,False,False,False,True,True,0
563,DP,Greedy,Interconstellation,Revisits,Instant,2019-11-10,False,False,False,True,True,0
564,DP,Greedy,Interconstellation,Urgency,Ground,2018-02-15,False,False,False,False,True,0
565,DP,Greedy,Interconstellation,Urgency,Ground,2018-05-15,False,False,False,False,True,0
566,DP,Greedy,Interconstellation,Urgency,Ground,2018-08-10,False,False,False,False,True,0
567,DP,Greedy,Interconstellation,Urgency,Ground,2018-11-10,False,False,False,False,True,0
568,DP,Greedy,Interconstellation,Urgency,Ground,2019-05-15,False,False,False,True,True,0
569,DP,Greedy,Interconstellation,Urgency,Ground,2019-08-10,False,False,False,True,True,0
570,DP,Greedy,Interconstellation,Urgency,Ground,2019-11-10,False,False,False,True,True,0
571,DP,Greedy,Interconstellation,Urgency,Onboard,2018-02-15,False,False,False,False,True,0
572,DP,Greedy,Interconstellation,Urgency,Onboard,2018-05-15,False,False,False,False,True,0
573,DP,Greedy,Interconstellation,Urgency,Onboard,2018-08-10,False,False,False,False,True,0
574,DP,Greedy,Interconstellation,Urgency,Onboard,2018-11-10,False,False,False,False,True,0
575,DP,Greedy,Interconstellation,Urgency,Onboard,2019-05-15,False,False,False,True,True,0
576,DP,Greedy,Interconstellation,Urgency,Onboard,2019-08-10,False,False,False,True,True,0
577,DP,Greedy,Interconstellation,Urgency,Onboard,2019-11-10,False,False,False,True,True,0
578,DP,Greedy,Interconstellation,Urgency,Instant,2018-02-15,False,False,False,False,True,0
579,DP,Greedy,Interconstellation,Urgency,Instant,2018-05-15,False,False,False,False,True,0
580,DP,Greedy,Interconstellation,Urgency,Instant,2018-08-10,False,False,False,False,True,0
581,DP,Greedy,Interconstellation,Urgency,Instant,2018-11-10,False,False,False,False,True,0
582,DP,Greedy,Interconstellation,Urgency,Instant,2019-05-15,False,False,False,True,True,0
583,DP,Greedy,Interconstellation,Urgency,Instant,2019-08-10,False,False,False,True,True,0
584,DP,Greedy,Interconstellation,Urgency,Instant,2019-11-10,False,False,False,True,True,0
585,DP,Greedy,Intraconstellation,Co-observations,Ground,2018-02-15,False,False,False,False,True,0
586,DP,Greedy,Intraconstellation,Co-observations,Ground,2018-05-15,False,False,False,False,True,0
587,DP,Greedy,Intraconstellation,Co-observations,Ground,2018-08-10,False,False,False,False,True,0
588,DP,Greedy,Intraconstellation,Co-observations,Ground,2018-11-10,False,False,False,False,True,0
589,DP,Greedy,Intraconstellation,Co-observations,Ground,2019-05-15,False,False,False,True,True,0
590,DP,Greedy,Intraconstellation,Co-observations,Ground,2019-08-10,False,False,False,True,True,0
591,DP,Greedy,Intraconstellation,Co-observations,Ground,2019-11-10,False,False,False,True,True,0
592,DP,Greedy,Intraconstellation,Co-observations,Onboard,2018-02-15,False,False,False,False,True,0
593,DP,Greedy,Intraconstellation,Co-observations,Onboard,2018-05-15,False,False,False,False,True,0
594,DP,Greedy,Intraconstellation,Co-observations,Onboard,2018-08-10,False,False,False,False,True,0
595,DP,Greedy,Intraconstellation,Co-observations,Onboard,2018-11-10,False,False,False,False,True,0
596,DP,Greedy,Intraconstellation,Co-observations,Onboard,2019-05-15,False,False,False,True,True,0
597,DP,Greedy,Intraconstellation,Co-observations,Onboard,2019-08-10,False,False,False,True,True,0
598,DP,Greedy,Intraconstellation,Co-observations,Onboard,2019-11-10,False,False,False,True,True,0
599,DP,Greedy,Intraconstellation,Co-observations,Instant,2018-02-15,False,False,False,False,True,0
600,DP,Greedy,Intraconstellation,Co-observations,Instant,2018-05-15,False,False,False,False,True,0
601,DP,Greedy,Intraconstellation,Co-observations,Instant,2018-08-10,False,False,False,False,True,0
602,DP,Greedy,Intraconstellation,Co-observations,Instant,2018-11-10,False,False,False,False,True,0
603,DP,Greedy,Intraconstellation,Co-observations,Instant,2019-05-15,False,False,False,True,True,0
604,DP,Greedy,Intraconstellation,Co-observations,Instant,2019-08-10,False,False,False,True,True,0
605,DP,Greedy,Intraconstellation,Co-observations,Instant,2019-11-10,False,False,False,True,True,0
606,DP,Greedy,Intraconstellation,Revisits,Ground,2018-02-15,False,False,False,False,True,0
607,DP,Greedy,Intraconstellation,Revisits,Ground,2018-05-15,False,False,False,False,True,0
608,DP,Greedy,Intraconstellation,Revisits,Ground,2018-08-10,False,False,False,False,True,0
609,DP,Greedy,Intraconstellation,Revisits,Ground,2018-11-10,False,False,False,False,True,0
610,DP,Greedy,Intraconstellation,Revisits,Ground,2019-05-15,False,False,False,True,True,0
611,DP,Greedy,Intraconstellation,Revisits,Ground,2019-08-10,False,False,False,True,True,0
612,DP,Greedy,Intraconstellation,Revisits,Ground,2019-11-10,False,False,False,True,True,0
613,DP,Greedy,Intraconstellation,Revisits,Onboard,2018-02-15,False,False,False,False,True,0
614,DP,Greedy,Intraconstellation,Revisits,Onboard,2018-05-15,False,False,False,False,True,0
615,DP,Greedy,Intraconstellation,Revisits,Onboard,2018-08-10,False,False,False,False,True,0
616,DP,Greedy,Intraconstellation,Revisits,Onboard,2018-11-10,False,False,False,False,True,0
617,DP,Greedy,Intraconstellation,Revisits,Onboard,2019-05-15,False,False,False,True,True,0
618,DP,Greedy,Intraconstellation,Revisits,Onboard,2019-08-10,False,False,False,True,True,0
619,DP,Greedy,Intraconstellation,Revisits,Onboard,2019-11-10,False,False,False,True,True,0
620,DP,Greedy,Intraconstellation,Revisits,Instant,2018-02-15,False,False,False,False,True,0
621,DP,Greedy,Intraconstellation,Revisits,Instant,2018-05-15,False,False,False,False,True,0
622,DP,Greedy,Intraconstellation,Revisits,Instant,2018-08-10,False,False,False,False,True,0
623,DP,Greedy,Intraconstellation,Revisits,Instant,2018-11-10,False,False,False,False,True,0
