lat [deg],lon [deg],event_type,start time [s],duration [s],severity,measurements,uuid
34.24511223687128,6.298426463478446,algal_bloom,36386,50014,21.9,"['VNIR', 'TIR', 'Altimeter']",6b472c00-6c63-445c-9662-0377fe622ee6
34.05071007622664,6.022628010681408,algal_bloom,36386,50014,23.5,"['VNIR', 'TIR', 'Altimeter']",563c6ded-1338-4cf6-8745-c578dcb56709
35.68123657226556,7.114195301647048,algal_bloom,36386,50014,23.5,"['VNIR', 'TIR', 'Altimeter']",2d58bc34-dafa-4f94-ab53-7fdbd3ae3d56
67.22101150000015,19.20811831369529,algal_bloom,38218,48182,70.0,"['VNIR', 'TIR', 'Altimeter']",a9abac5f-ba8b-49dc-bd20-85848f11030b
63.08037800000017,14.405833690231118,algal_bloom,38218,48182,51.8,"['VNIR', 'TIR', 'Altimeter']",6387e546-ca84-412e-8712-b643bfcf358b
55.0104,56.0021,high_flow_river,38754,47646,11.8,"['VNIR', 'Altimeter']",6641dde0-64f1-4490-95dd-e24e5c48638e
59.9812,79.0062,high_flow_river,39504,46896,9.7,"['VNIR', 'Altimeter']",2cdc5bb1-deb6-4343-914f-26af94505919
60.5729,123.9937,high_flow_river,41834,44566,3.6,"['VNIR', 'Altimeter']",cee9c0e1-6920-41d4-9692-74b6a2db6023
46.0229,47.7062,high_flow_river,43329,43071,23.4,"['VNIR', 'Altimeter']",2e1e70bc-9c7c-4897-8f94-f63d5871b755
21.3937,52.9937,high_flow_river,43369,43031,100.0,"['VNIR', 'Altimeter']",f43721ba-3884-42ce-b601-4380ff22356a
-22.88421793619821,-42.22147066218484,algal_bloom,43526,42874,65.8,"['VNIR', 'TIR', 'Altimeter']",7f346c8d-36c2-410f-837b-cd43465dda7b
48.0396,51.6021,high_flow_river,45521,40879,5.7,"['VNIR', 'Altimeter']",ad9c4a28-4ac0-4554-9260-e08b6962b3c7
-21.458716905381564,-49.4971435568882,algal_bloom,45717,40683,61.9,"['VNIR', 'TIR', 'Altimeter']",f9808f01-cef6-4925-b375-a556e5f43769
-18.30817097981744,-48.93457893831632,algal_bloom,45717,40683,40.1,"['VNIR', 'TIR', 'Altimeter']",0763be33-a2f8-4f21-8fd5-4f6b98ab617e
-18.60874891493029,-45.23048781315385,algal_bloom,45717,40683,28.5,"['VNIR', 'TIR', 'Altimeter']",4c855dfa-f46b-4d35-9cf0-49582825caa4
-14.15504150390592,-48.288758492727325,algal_bloom,45717,40683,70.0,"['VNIR', 'TIR', 'Altimeter']",2776e9af-761a-4be5-b6b5-a5de46f1dded
-29.957284071180723,-64.825898486336,algal_bloom,49585,36815,23.5,"['VNIR', 'TIR', 'Altimeter']",3dd519cb-c513-4434-a153-23e0a3c5c17c
-30.49930930243569,-62.65829322270066,algal_bloom,49585,36815,60.1,"['VNIR', 'TIR', 'Altimeter']",f5051c34-a0dd-42da-918b-e1c7ad09cc14
-3.538875325520649,-63.25342423759479,algal_bloom,51596,34804,70.0,"['VNIR', 'TIR', 'Altimeter']",eeca2f8c-8388-4ce9-9995-343e87468944
-3.437484944661037,-64.89492761949444,algal_bloom,51596,34804,70.0,"['VNIR', 'TIR', 'Altimeter']",328c4777-7aed-4e95-a0c7-805a4232f9de
-4.234041341145598,-63.36386742726295,algal_bloom,51596,34804,70.0,"['VNIR', 'TIR', 'Altimeter']",ae472c11-4179-410f-94da-96c10c09c25c
-4.269234754774203,-63.056482511049424,algal_bloom,51596,34804,70.0,"['VNIR', 'TIR', 'Altimeter']",77dfdd78-555c-4da8-9281-447471972db2
52.0062,47.3354,high_flow_river,53430,32970,100.0,"['VNIR', 'Altimeter']",861104c5-faa1-4d62-aea6-3539fa112d2d
16.0021,3.3729,high_flow_river,54289,32111,100.0,"['VNIR', 'Altimeter']",532a4b9c-1493-4343-84db-35d57c60e0a1
1.9937,22.6896,high_flow_river,54291,32109,93.5,"['VNIR', 'Altimeter']",d5571fd4-8745-4d1c-9ee2-6757a11bae2d
55.9146,-118.0146,high_flow_river,54427,31973,1.7,"['VNIR', 'Altimeter']",090c7fc1-fce6-4978-8007-673f9f2e1831
52.8687,12.0229,high_flow_river,54677,31723,44.4,"['VNIR', 'Altimeter']",9c9ea102-0719-4ee5-98e1-30a985d8d81b
21.9104,48.6771,high_flow_river,54895,31505,73.8,"['VNIR', 'Altimeter']",a9380458-f5be-49a6-8a2b-7d9dc4b185f2
29.294801500108434,-81.58982802037735,algal_bloom,56936,29464,70.0,"['VNIR', 'TIR', 'Altimeter']",72144ee4-b279-4050-a5b8-07bbdd084e61
36.33398246765162,-87.97522319338904,algal_bloom,56936,29464,70.0,"['VNIR', 'TIR', 'Altimeter']",507a5932-b841-4dbc-811f-857a2b98cb10
67.3646,77.8812,high_flow_river,57906,28494,100.0,"['VNIR', 'Altimeter']",c8433d71-1d16-41dd-9782-386eeecec4b2
51.07574338900005,-105.25597195863186,algal_bloom,62815,23585,70.0,"['VNIR', 'TIR', 'Altimeter']",0974f3f6-af82-46be-b3fe-1deeeae64078
42.919395209418326,-112.74158065414814,algal_bloom,62815,23585,51.8,"['VNIR', 'TIR', 'Altimeter']",eaf60efa-a89a-42bd-ac92-5eef73babd7c
41.20547173394081,-112.63339746535884,algal_bloom,62815,23585,63.8,"['VNIR', 'TIR', 'Altimeter']",32523cf4-3ca5-4acc-931b-d90fe07738c2
48.03634025917091,-98.93448859523068,algal_bloom,62815,23585,70.0,"['VNIR', 'TIR', 'Altimeter']",8b1a301e-610d-4241-8b41-e4f95b86cea5
4.0271,45.5187,high_flow_river,65458,20942,20.4,"['VNIR', 'Altimeter']",5d49eb5f-c010-4c03-8b87-6d7580355320
69.2437,-135.1521,high_flow_river,65847,20553,18.4,"['VNIR', 'Altimeter']",c974f7dd-3ba6-4fb3-be9f-8ede2105a675
69.17617751000009,-110.76979747714772,algal_bloom,66143,20257,67.9,"['VNIR', 'TIR', 'Altimeter']",323c9657-a0a7-4db6-98f5-9730c7d0cf20
70.07844178700012,-107.42163365435331,algal_bloom,66143,20257,53.3,"['VNIR', 'TIR', 'Altimeter']",b9e8baa0-0e0e-43bf-be43-08deb6a5590e
66.28321667750006,-113.24264272050144,algal_bloom,66143,20257,70.0,"['VNIR', 'TIR', 'Altimeter']",f1ec5501-74a3-47ff-b6c1-2cfe52e731bc
64.9565809740001,-118.38263196720874,algal_bloom,66143,20257,51.8,"['VNIR', 'TIR', 'Altimeter']",21993719-4f27-4aa1-b6d9-11c04faad8e5
60.00297381050007,-104.6895307694898,algal_bloom,66143,20257,70.0,"['VNIR', 'TIR', 'Altimeter']",cbc5663d-5656-4d50-997c-1fc8c2427817
60.92131715650012,-104.44776025610356,algal_bloom,66143,20257,70.0,"['VNIR', 'TIR', 'Altimeter']",432dda33-87be-49c8-9812-0f78180b838d
65.59645777550008,-110.58328045719408,algal_bloom,66143,20257,65.8,"['VNIR', 'TIR', 'Altimeter']",60953a3c-b1be-494b-a319-fbe253595156
65.10450098400017,-112.40654901734408,algal_bloom,66143,20257,46.1,"['VNIR', 'TIR', 'Altimeter']",0b6f57cc-3c43-45dc-815b-344a1ec123a2
71.05405671950004,-106.61104230192213,algal_bloom,66143,20257,53.3,"['VNIR', 'TIR', 'Altimeter']",edd112fb-a33b-4b85-bbd7-80b9152f8295
69.67527302500008,-107.15134013931288,algal_bloom,66143,20257,34.0,"['VNIR', 'TIR', 'Altimeter']",69cc18df-c6dc-4ed7-ba20-f1d9a921387e
65.91122796600013,-120.37743946549824,algal_bloom,66143,20257,70.0,"['VNIR', 'TIR', 'Altimeter']",c374d643-c4d0-4482-b64c-8e5daf0ddc15
61.82015065650012,-108.92793534449646,algal_bloom,66143,20257,70.0,"['VNIR', 'TIR', 'Altimeter']",c0826df6-ed31-4a59-8a00-82a395fe6ddc
64.59409518500007,-117.70363691308542,algal_bloom,66143,20257,47.4,"['VNIR', 'TIR', 'Altimeter']",1d3b41c1-aa7c-4990-89d6-9ff94162890e
60.02113525800007,-106.00658552902512,algal_bloom,66143,20257,70.0,"['VNIR', 'TIR', 'Altimeter']",279c0261-61f3-473c-af6c-77ceac74f121
69.40803147250011,-105.310539792755,algal_bloom,66143,20257,46.1,"['VNIR', 'TIR', 'Altimeter']",c598e812-238b-4d47-bdfc-1516391c39a1
63.08620426400003,-118.38406722871665,algal_bloom,66143,20257,46.1,"['VNIR', 'TIR', 'Altimeter']",2a228c25-6bbe-4684-9c6b-7f2a11d5bc95
63.93750646100011,-107.5016517089077,algal_bloom,66143,20257,54.9,"['VNIR', 'TIR', 'Altimeter']",fdb78e75-2108-4f84-a2b1-0700e90474b5
65.88536841050006,-112.36642116731308,algal_bloom,66143,20257,48.8,"['VNIR', 'TIR', 'Altimeter']",24fc0ee1-e621-4a01-9c51-b95243261b6d
61.443988751500086,-104.5055863411467,algal_bloom,66143,20257,70.0,"['VNIR', 'TIR', 'Altimeter']",f6bc965d-912b-4d1e-8b91-803ec8a582f7
62.58997434550008,-103.3734028508064,algal_bloom,66143,20257,70.0,"['VNIR', 'TIR', 'Altimeter']",53b736c7-aa06-4847-88e4-d31a15118e8f
61.88364627100012,-113.68835674293736,algal_bloom,66143,20257,70.0,"['VNIR', 'TIR', 'Altimeter']",dd16d20a-5ac1-4d3e-b30e-4e5be8adc1dd
63.15449495350006,-107.8503747888149,algal_bloom,66143,20257,70.0,"['VNIR', 'TIR', 'Altimeter']",d4fc6663-6a7a-42ce-be8a-d9f93ae45d05
61.54287577700004,-105.5273526573182,algal_bloom,66143,20257,70.0,"['VNIR', 'TIR', 'Altimeter']",f80888cf-1800-46eb-a0ab-be4a14ce98f7
9.1062,20.0062,high_flow_river,69591,16809,1.5,"['VNIR', 'Altimeter']",ee6f7715-1298-4e25-bbfe-884de046dd7c
-0.0479,33.1979,high_flow_river,69720,16680,85.2,"['VNIR', 'Altimeter']",dbcadac5-327e-43f3-a947-4ca5c29ae57d
-17.78030219184005,140.298784698878,algal_bloom,85760,640,38.1,"['VNIR', 'TIR', 'Altimeter']",0e346bbe-1dc4-43e3-acf8-0475f33510ca
