lat [deg],lon [deg],event_type,start time [s],duration [s],severity,measurements,uuid
-25.5,153.0,wildfire,12000,46140,50.6,"['TIR', 'MIR', 'VNIR', 'SAR']",df5fad31-1b4a-49db-b86b-6ddc1c0037db
60.5,-150.0,wildfire,12033,600,51.7,"['TIR', 'MIR', 'VNIR', 'SAR']",558c3740-4f5a-4d9b-b042-a400341eccfc
43.0,-115.0,wildfire,12055,600,57.8,"['TIR', 'MIR', 'VNIR', 'SAR']",1f29ed5e-fdd7-42d1-abc6-2a504226fa76
36.961731635199726,95.2276962546528,algal_bloom,12149,74251,21.9,"['VNIR', 'TIR', 'Altimeter']",f45ae220-0c63-4539-8e6a-2a539b6eb943
34.940244767931006,97.69393646056956,algal_bloom,12149,74251,63.8,"['VNIR', 'TIR', 'Altimeter']",6c04764f-a6ec-48fe-a459-e6365eee835a
-16.5,142.0,wildfire,12180,49200,59.0,"['TIR', 'MIR', 'VNIR', 'SAR']",28f63907-be8f-41af-82cd-0e521dcd5395
13.6187,100.5562,high_flow_river,12243,74157,100.0,"['VNIR', 'Altimeter']",4d3b9787-15ef-45c0-8b4f-1240669e361e
46.3771,74.5812,high_flow_river,13319,33776,9.8,"['VNIR', 'Altimeter']",3aab7478-00f7-4952-97da-3c4819a7c26e
55.5,113.0,wildfire,13440,49200,44.2,"['TIR', 'MIR', 'VNIR', 'SAR']",1e373d1f-588f-4296-9850-a4d2c84a877a
55.0,116.0,wildfire,13440,52200,45.5,"['TIR', 'MIR', 'VNIR', 'SAR']",37fcdfe9-3abf-4803-9576-807ce692e451
56.0,109.5,wildfire,13500,52140,45.9,"['TIR', 'MIR', 'VNIR', 'SAR']",dd7f7af3-6b27-4754-9c92-17d2f475d429
59.0,114.0,wildfire,13500,52200,44.3,"['TIR', 'MIR', 'VNIR', 'SAR']",a983c437-cc68-4fbf-85d0-3dee3d785573
56.5,110.0,wildfire,13500,52140,49.8,"['TIR', 'MIR', 'VNIR', 'SAR']",a351ecf7-04b7-4807-9b04-3146cd211e86
56.5,109.5,wildfire,13500,52140,58.9,"['TIR', 'MIR', 'VNIR', 'SAR']",c797f849-12db-49b5-bc89-6268a960277e
56.5,105.5,wildfire,13500,72900,59.4,"['TIR', 'MIR', 'VNIR', 'SAR']",153941be-815f-49c3-b7c4-6c47b1a57a87
56.5,107.0,wildfire,13500,52140,53.9,"['TIR', 'MIR', 'VNIR', 'SAR']",e631e81f-3405-43a7-a5dc-1d1c061c3770
56.5,106.5,wildfire,13500,72900,53.1,"['TIR', 'MIR', 'VNIR', 'SAR']",a3866300-997b-4e43-a82f-2bea7a07955f
57.0,110.0,wildfire,13500,52140,58.9,"['TIR', 'MIR', 'VNIR', 'SAR']",93e58982-8d9b-4c60-8423-8006b20d4e69
60.0,118.0,wildfire,13500,52200,58.3,"['TIR', 'MIR', 'VNIR', 'SAR']",2cebd5ba-734f-4f09-a926-9d9bc2a51bdb
61.0,108.0,wildfire,13560,52140,52.7,"['TIR', 'MIR', 'VNIR', 'SAR']",bf03dc4a-e99e-4ce2-a945-8674a606eb51
62.5,106.0,wildfire,13560,55320,54.0,"['TIR', 'MIR', 'VNIR', 'SAR']",39555fb2-1222-4c25-9120-d1fd391b4ed4
63.5,117.0,wildfire,13560,52200,40.1,"['TIR', 'MIR', 'VNIR', 'SAR']",5910f019-5616-47df-ae1a-39aba400843a
63.5,116.5,wildfire,13560,52200,51.6,"['TIR', 'MIR', 'VNIR', 'SAR']",2e8d163e-741d-41cf-990b-4f11e764c898
64.0,107.5,wildfire,13560,55320,55.0,"['TIR', 'MIR', 'VNIR', 'SAR']",1772a3e3-4ec1-4ed5-a7a9-c8f867bec562
61.5,103.0,wildfire,13560,55260,40.7,"['TIR', 'MIR', 'VNIR', 'SAR']",7ad52511-652a-4b07-9130-4f1067467910
61.5,103.5,wildfire,13560,55260,47.9,"['TIR', 'MIR', 'VNIR', 'SAR']",c0b20a13-81b7-4966-bf4a-2f11b993f71c
63.0,106.5,wildfire,13560,55320,51.4,"['TIR', 'MIR', 'VNIR', 'SAR']",a4357508-e3b4-4858-96f1-b8f69ac6adc5
64.0,108.0,wildfire,13560,55320,58.1,"['TIR', 'MIR', 'VNIR', 'SAR']",d2be24d6-0f79-4e55-b67e-5431c3040be4
64.0,109.0,wildfire,13560,52200,52.7,"['TIR', 'MIR', 'VNIR', 'SAR']",a14d7e99-0430-452b-93d5-75610061ff5a
66.0,123.0,wildfire,13560,49260,46.7,"['TIR', 'MIR', 'VNIR', 'SAR']",449d41a1-d383-4f17-8aa6-965709ff3813
62.0,105.0,wildfire,13560,55320,44.2,"['TIR', 'MIR', 'VNIR', 'SAR']",99511750-214c-4d0d-9ebc-39cbef05dabb
60.5,100.0,wildfire,13560,55260,42.7,"['TIR', 'MIR', 'VNIR', 'SAR']",a85858a6-72ba-434d-bb1b-0b9b60a228dc
64.5,114.0,wildfire,13560,52200,48.1,"['TIR', 'MIR', 'VNIR', 'SAR']",f8149905-ef1d-490f-a9fd-71576015c244
62.5,103.5,wildfire,13560,55320,50.2,"['TIR', 'MIR', 'VNIR', 'SAR']",272b7d58-1574-4f05-9cbe-629c348a7c53
63.5,106.0,wildfire,13560,55320,62.5,"['TIR', 'MIR', 'VNIR', 'SAR']",9d1d3e02-ae26-4401-88d0-22e6090984b5
62.0,102.0,wildfire,13620,52140,42.4,"['TIR', 'MIR', 'VNIR', 'SAR']",b8d44f4c-e290-4022-a166-22166507efe5
62.5,100.0,wildfire,13620,52140,50.2,"['TIR', 'MIR', 'VNIR', 'SAR']",d3d33d0c-7e2f-4b10-a1bb-a65f5dd8fb36
64.0,108.5,wildfire,13620,72780,54.9,"['TIR', 'MIR', 'VNIR', 'SAR']",1cd972d8-0f19-4ea2-9ed3-22d1af02e21c
45.7729,123.9979,high_flow_river,13638,72762,100.0,"['VNIR', 'Altimeter']",a7f97b1e-46d6-4fc2-9b6f-4342729317f8
74.5240444607206,101.27601103870448,algal_bloom,13801,72599,41.2,"['VNIR', 'TIR', 'Altimeter']",01dd89b0-a07f-454d-9b5c-ebc9fcdae834
-29.0,153.0,wildfire,14880,71520,45.5,"['TIR', 'MIR', 'VNIR', 'SAR']",fe8f4a0a-54b5-4270-bbb6-756c3ae1dd28
-28.5,151.5,wildfire,14880,3600,50.7,"['TIR', 'MIR', 'VNIR', 'SAR']",60acf2bc-e939-4d3a-ac19-46a9c4e2524e
-16.0,137.0,wildfire,15120,46260,49.0,"['TIR', 'MIR', 'VNIR', 'SAR']",6141f425-5ff8-478a-b5d8-a8d8cbf40154
-16.5,137.0,wildfire,15120,46260,50.2,"['TIR', 'MIR', 'VNIR', 'SAR']",1e45c548-3d7a-40ad-8328-544303e703ff
-14.5,130.5,wildfire,15180,71220,53.7,"['TIR', 'MIR', 'VNIR', 'SAR']",646cddf6-0f04-43c2-b200-83b907e1e5e3
-15.5,131.0,wildfire,15180,46260,48.3,"['TIR', 'MIR', 'VNIR', 'SAR']",5341a442-4831-441b-ad2f-62427dd0b84d
-14.5,133.0,wildfire,15180,46260,54.2,"['TIR', 'MIR', 'VNIR', 'SAR']",5778880b-981a-4811-a107-1ea94606e985
-14.5,131.5,wildfire,15180,71220,49.8,"['TIR', 'MIR', 'VNIR', 'SAR']",82beb928-eb8e-45db-851e-be1901b84d90
-6.5,-58.5,wildfire,15600,70800,49.9,"['TIR', 'MIR', 'VNIR', 'SAR']",65ac1912-fb6f-4522-a75d-73acfb99ff2e
-17.5,-60.0,wildfire,15780,70620,40.2,"['TIR', 'MIR', 'VNIR', 'SAR']",9145711b-8cfc-415b-bbd3-c8ef11fee182
-17.5,-61.0,wildfire,15780,70620,52.6,"['TIR', 'MIR', 'VNIR', 'SAR']",1a0fcd34-be85-4d10-97be-9d753b110688
54.5,116.5,wildfire,16380,70020,39.7,"['TIR', 'MIR', 'VNIR', 'SAR']",25af05a7-d13c-481e-a3cf-9161239cfd09
55.5,107.5,wildfire,16380,49260,58.5,"['TIR', 'MIR', 'VNIR', 'SAR']",48ffe1d0-0fcd-4d0e-b816-118e797cf738
57.5,116.5,wildfire,16380,49260,50.5,"['TIR', 'MIR', 'VNIR', 'SAR']",be8a79a3-67db-47ad-ab77-3b766b39363b
56.5,121.5,wildfire,16380,46260,49.7,"['TIR', 'MIR', 'VNIR', 'SAR']",c28690c6-274d-4b29-9615-2898c19c8340
55.5,116.5,wildfire,16380,49260,47.6,"['TIR', 'MIR', 'VNIR', 'SAR']",28668ee4-d9e3-4260-8f40-eb3dc5e6174b
56.5,114.0,wildfire,16380,49260,43.6,"['TIR', 'MIR', 'VNIR', 'SAR']",9765ef24-8d5a-4cf7-ad47-0b057b35c897
56.0,114.5,wildfire,16380,49260,51.0,"['TIR', 'MIR', 'VNIR', 'SAR']",a008a517-1b76-41f7-b581-590471020a5c
55.9937,102.9937,high_flow_river,16405,69995,51.1,"['VNIR', 'Altimeter']",930452dd-ff05-4a5f-a63a-58c46ebeb5b0
58.0,111.0,wildfire,16440,69960,42.6,"['TIR', 'MIR', 'VNIR', 'SAR']",900b8500-ed28-4af7-93fa-28a1e8028a00
58.0,113.5,wildfire,16440,49260,42.3,"['TIR', 'MIR', 'VNIR', 'SAR']",42b7bc91-c6f9-4265-aadb-db1c6af19a1d
58.5,108.0,wildfire,16440,69960,50.2,"['TIR', 'MIR', 'VNIR', 'SAR']",a909126f-c468-40ba-8b6e-620c3e650582
59.5,114.5,wildfire,16440,49260,50.1,"['TIR', 'MIR', 'VNIR', 'SAR']",47054a74-8b5c-4b9a-8b95-ca4a6a12cde1
55.5,107.0,wildfire,16440,49200,65.6,"['TIR', 'MIR', 'VNIR', 'SAR']",4b7b6eac-63ef-4db5-bb4f-afeb92c4a35c
59.0,105.5,wildfire,16440,49260,49.6,"['TIR', 'MIR', 'VNIR', 'SAR']",b4ae7ea2-94e6-4859-ae37-8b6c43f21ab6
56.5,107.5,wildfire,16440,49200,42.4,"['TIR', 'MIR', 'VNIR', 'SAR']",d52ee858-71eb-4bee-964c-8d8d72810000
57.0,107.0,wildfire,16440,49200,53.9,"['TIR', 'MIR', 'VNIR', 'SAR']",b19ad5b3-77b5-4436-b644-2b418e95893c
60.0,108.5,wildfire,16440,49260,46.1,"['TIR', 'MIR', 'VNIR', 'SAR']",d413736a-2d00-44af-b580-fd6c83f54c6d
60.5,112.0,wildfire,16440,49260,44.8,"['TIR', 'MIR', 'VNIR', 'SAR']",a01b7fed-c66a-4adf-a943-e22a1942f93c
60.0,116.0,wildfire,16440,49260,60.1,"['TIR', 'MIR', 'VNIR', 'SAR']",8480d638-b497-4a14-82db-00de3cb567f0
56.5,106.0,wildfire,16440,52320,57.0,"['TIR', 'MIR', 'VNIR', 'SAR']",e1216f16-a4cf-4de1-a8ec-00f7bd58808f
61.0,108.5,wildfire,16500,46260,50.8,"['TIR', 'MIR', 'VNIR', 'SAR']",7383384d-4d29-4d1a-b505-736dda663365
62.5,108.0,wildfire,16500,46260,51.2,"['TIR', 'MIR', 'VNIR', 'SAR']",de3ee224-797b-41dd-8c54-b4e1a2663b6f
60.5,101.0,wildfire,16500,52320,56.1,"['TIR', 'MIR', 'VNIR', 'SAR']",74b9fb64-6de6-4aea-a508-c41a8716486c
62.0,103.0,wildfire,16500,52320,38.4,"['TIR', 'MIR', 'VNIR', 'SAR']",b8b33330-47ae-4391-958b-8032e01f33c8
62.0,108.0,wildfire,16500,46260,51.2,"['TIR', 'MIR', 'VNIR', 'SAR']",99b1f04d-e51c-4544-8213-f1e82924b405
58.5,103.5,wildfire,16500,46200,58.6,"['TIR', 'MIR', 'VNIR', 'SAR']",6a3c17b8-7f70-49e6-80c5-d9d52bd7ff0c
62.0,103.5,wildfire,16500,52320,61.3,"['TIR', 'MIR', 'VNIR', 'SAR']",198b2bef-3bdb-4ae5-a903-1b8b09699946
61.0,99.5,wildfire,16500,52320,41.8,"['TIR', 'MIR', 'VNIR', 'SAR']",d2269879-1e06-4488-9a94-344f24d0824b
64.0,118.0,wildfire,16500,46260,49.3,"['TIR', 'MIR', 'VNIR', 'SAR']",cbb88f80-67eb-48c9-a95d-8cbd37d11cb6
61.5,102.5,wildfire,16500,52320,44.4,"['TIR', 'MIR', 'VNIR', 'SAR']",f4f08217-ea3f-4eac-ac42-667b2637a998
63.0,102.0,wildfire,16560,52320,47.3,"['TIR', 'MIR', 'VNIR', 'SAR']",3537c499-41ed-4a23-bdb4-c9cd5b617e16
63.5,108.5,wildfire,16560,46260,46.2,"['TIR', 'MIR', 'VNIR', 'SAR']",ef7467c6-f376-426c-9dd4-18ef6b46cc05
64.0,105.5,wildfire,16560,69840,53.7,"['TIR', 'MIR', 'VNIR', 'SAR']",96a0d02f-dad0-4723-acbd-8d1c67860cc7
63.0,104.5,wildfire,16560,49200,50.9,"['TIR', 'MIR', 'VNIR', 'SAR']",ee9da588-3f9d-4aa2-9527-e4d1ea3d3cc5
63.0,102.5,wildfire,16560,52320,56.1,"['TIR', 'MIR', 'VNIR', 'SAR']",694da096-97fb-4444-be29-7bcb8652a666
62.5,99.5,wildfire,16560,49200,47.5,"['TIR', 'MIR', 'VNIR', 'SAR']",b030e805-5d40-4063-ab34-7a4a4b28a292
52.89195433389162,74.21762470809168,algal_bloom,17849,68551,51.8,"['VNIR', 'TIR', 'Altimeter']",e1d50806-0d12-41cf-b55f-d74f93ac824a
52.98027520073836,79.56856856061012,algal_bloom,17849,68551,56.5,"['VNIR', 'TIR', 'Altimeter']",c68d6a56-041b-4d52-8e89-8e6dde177101
53.21166395399297,73.28105080524327,algal_bloom,17849,68551,43.6,"['VNIR', 'TIR', 'Altimeter']",46c4641d-0801-43b7-9b0e-07aa8a41ec46
53.834030490451255,72.93458525566811,algal_bloom,17849,68551,23.5,"['VNIR', 'TIR', 'Altimeter']",24429ea5-cfe0-48cf-9db4-db776f43524d
55.470946994358,80.04726505597982,algal_bloom,17849,68551,70.0,"['VNIR', 'TIR', 'Altimeter']",a4e7f3d9-b2c1-485d-b6d5-030964123dcf
54.956100226508426,90.99150199974096,algal_bloom,17849,68551,51.8,"['VNIR', 'TIR', 'Altimeter']",1bdd024a-8fb9-4486-9126-e5255d577bf6
54.56979378594352,77.95942223569324,algal_bloom,17849,68551,70.0,"['VNIR', 'TIR', 'Altimeter']",4714ec24-5487-4aa5-a643-f9b02ecd5834
0.5,111.5,wildfire,18540,49260,58.2,"['TIR', 'MIR', 'VNIR', 'SAR']",0e2f67b3-38ed-474d-8c82-b506bc7a3ca1
-6.0,-58.0,wildfire,18540,67860,53.9,"['TIR', 'MIR', 'VNIR', 'SAR']",74c54d67-e938-471e-84f6-cd349dcf52e5
1.0,112.0,wildfire,18540,49260,54.7,"['TIR', 'MIR', 'VNIR', 'SAR']",3f53e193-186b-4909-9ff4-2c66794d37fd
0.5,111.0,wildfire,18540,3600,51.9,"['TIR', 'MIR', 'VNIR', 'SAR']",2b3b92e4-29bc-4a5d-b533-d296ebdd3e97
4.5,114.0,wildfire,18600,67800,38.3,"['TIR', 'MIR', 'VNIR', 'SAR']",d32a87f8-6c38-474d-9420-e7ac1a580a23
-10.5,-61.5,wildfire,18660,67740,50.0,"['TIR', 'MIR', 'VNIR', 'SAR']",5e24d683-c56c-4ed5-a7e3-1800d8ff874a
-17.5,-56.5,wildfire,18720,67680,42.0,"['TIR', 'MIR', 'VNIR', 'SAR']",68bb0af0-886a-4677-94a6-b0adfe7b6306
-17.0,-63.0,wildfire,18780,67620,46.3,"['TIR', 'MIR', 'VNIR', 'SAR']",459bfbf0-9eb8-4b00-bf09-ff641baa8188
-17.0,-60.5,wildfire,18780,67620,51.7,"['TIR', 'MIR', 'VNIR', 'SAR']",cc1b5797-57bf-4cf7-8792-cd644526cd64
57.0,107.5,wildfire,19500,46140,50.9,"['TIR', 'MIR', 'VNIR', 'SAR']",1888b25a-eccc-4c59-b192-11f68a02b910
58.0,126.0,wildfire,19500,3600,51.7,"['TIR', 'MIR', 'VNIR', 'SAR']",1f93ef75-074c-41bb-991c-8e2fd400751b
57.5,109.5,wildfire,19500,46140,46.8,"['TIR', 'MIR', 'VNIR', 'SAR']",dd03450b-f99d-499e-9e42-4a606afa05d4
58.5,112.5,wildfire,19500,46200,46.3,"['TIR', 'MIR', 'VNIR', 'SAR']",fa9f06e2-f7b6-4ff1-9de4-18e3b6e29684
56.0,105.0,wildfire,19500,3600,50.2,"['TIR', 'MIR', 'VNIR', 'SAR']",1f2853a1-7385-446e-a61f-43391ac7d966
62.5,107.5,wildfire,19560,49320,43.6,"['TIR', 'MIR', 'VNIR', 'SAR']",6f62d547-595d-4129-9137-b56b76f511b9
60.5,99.5,wildfire,19560,46200,58.9,"['TIR', 'MIR', 'VNIR', 'SAR']",c844d0b4-0364-4bd7-8537-a18eb136367d
57.5,95.5,wildfire,19560,46140,47.9,"['TIR', 'MIR', 'VNIR', 'SAR']",286a8dfb-a95a-4eb0-80e2-7ee185b0c286
60.0,99.0,wildfire,19560,3600,50.6,"['TIR', 'MIR', 'VNIR', 'SAR']",9d4b720a-9a51-496b-99f0-36204a523c30
45.932398003472144,73.9313005751469,algal_bloom,20401,65999,13.7,"['VNIR', 'TIR', 'Altimeter']",6651bd07-cc5a-4fa4-9cdc-e4c497aa2111
-17.0,123.0,wildfire,21180,3600,50.9,"['TIR', 'MIR', 'VNIR', 'SAR']",76d941e9-13f3-42b7-8f26-8bbdb07b1d9c
9.5,-63.5,wildfire,21360,65040,60.6,"['TIR', 'MIR', 'VNIR', 'SAR']",3a43a6fd-07f1-4242-a0b6-d8e1032d1b42
-2.0,110.0,wildfire,21480,64920,46.9,"['TIR', 'MIR', 'VNIR', 'SAR']",2bd04133-94b4-4573-81fd-1c1948a3b9c6
0.0,110.0,wildfire,21480,3600,57.1,"['TIR', 'MIR', 'VNIR', 'SAR']",c56f25dd-395e-4a5d-af2b-60f1e75ba42a
