lat [deg],lon [deg],event_type,start time [s],duration [s],severity,measurements,uuid
9.5,-63.5,wildfire,45,73501,51.8,"['TIR', 'MIR', 'VNIR', 'SAR']",031405b8-8098-4765-aefb-2abd42ad6d50
50.0,-121.0,wildfire,45,600,67.7,"['TIR', 'MIR', 'VNIR', 'SAR']",c663aee5-7d49-4de7-9be7-b82b18ef39da
-22.0,-61.5,wildfire,45,16801,51.5,"['TIR', 'MIR', 'VNIR', 'SAR']",90aac610-00f1-4a08-8c6f-8a2ded480cec
-21.0,-61.0,wildfire,45,8701,45.2,"['TIR', 'MIR', 'VNIR', 'SAR']",17a192fa-e2e7-44e0-9cd3-17363120992a
38.5,-111.5,wildfire,45,600,58.5,"['TIR', 'MIR', 'VNIR', 'SAR']",48de7aaf-de2e-4534-a881-697c6bd3cb70
-8.5,-48.0,wildfire,45,21301,58.3,"['TIR', 'MIR', 'VNIR', 'SAR']",b6fbfa50-c533-4162-b42a-2d18a4cb921e
-16.0,-61.0,wildfire,45,24901,48.9,"['TIR', 'MIR', 'VNIR', 'SAR']",3cf60bc7-dcb4-486b-9d68-f8fbe88428ee
-4.5,-48.0,wildfire,45,6001,44.2,"['TIR', 'MIR', 'VNIR', 'SAR']",5cce106b-38ca-4b9c-87f4-2ec20d650084
-7.0,-47.5,wildfire,45,10501,45.2,"['TIR', 'MIR', 'VNIR', 'SAR']",b8c9d75b-1872-41ba-95c4-bed2214e252e
-21.5,-61.0,wildfire,45,11401,49.7,"['TIR', 'MIR', 'VNIR', 'SAR']",0483f834-1fe6-467e-835e-62dd56847ef3
-8.0,-61.5,wildfire,45,3301,45.7,"['TIR', 'MIR', 'VNIR', 'SAR']",5c8d30d5-ef57-42f5-a19e-aa8601c0a7ae
-19.5,-60.0,wildfire,45,9601,45.6,"['TIR', 'MIR', 'VNIR', 'SAR']",98160c62-9a2b-4383-82a2-fc508648dbd3
39.5,-110.0,wildfire,45,44701,66.4,"['TIR', 'MIR', 'VNIR', 'SAR']",434334dc-27d0-46e0-ae7f-dbf64c1aac2a
-18.0,-50.5,wildfire,45,5101,60.9,"['TIR', 'MIR', 'VNIR', 'SAR']",05c548b3-8d65-405d-828e-1cdc10892195
-22.0,-62.0,wildfire,45,6001,44.9,"['TIR', 'MIR', 'VNIR', 'SAR']",5a3478fd-54f9-476c-bbe5-17c92dbbc1fd
53.0,-123.0,wildfire,45,24001,99.1,"['TIR', 'MIR', 'VNIR', 'SAR']",66dce611-ba6f-4b5b-84a1-70821f190d95
-16.0,-61.5,wildfire,45,25801,60.5,"['TIR', 'MIR', 'VNIR', 'SAR']",4e682f12-7db2-44fb-8cfb-231353f82c7c
-10.5,-64.0,wildfire,45,86101,63.2,"['TIR', 'MIR', 'VNIR', 'SAR']",a1dfb288-da5b-48e5-9eca-0ab31707f775
-23.5,-58.0,wildfire,45,2401,47.5,"['TIR', 'MIR', 'VNIR', 'SAR']",d8157e0b-569b-4239-b579-38fdeace0472
50.0,-121.5,wildfire,946,4200,66.2,"['TIR', 'MIR', 'VNIR', 'SAR']",c68db3f8-4771-4573-81dc-f7c0c7880833
51.5,-121.5,wildfire,946,600,59.5,"['TIR', 'MIR', 'VNIR', 'SAR']",6b462a8b-0cbc-40cb-b2a9-1398c5a20342
53.0,-126.5,wildfire,946,81600,100.0,"['TIR', 'MIR', 'VNIR', 'SAR']",18794889-38f6-4123-8db6-668eae1369f1
-11.5,-55.0,wildfire,946,11400,64.7,"['TIR', 'MIR', 'VNIR', 'SAR']",396c9396-4e20-4b34-a8ac-84edfe3189a9
-3.5,-47.5,wildfire,946,21300,44.0,"['TIR', 'MIR', 'VNIR', 'SAR']",c6f64cd6-04af-4a95-90a9-c0fa7024e819
-12.0,-54.5,wildfire,946,17700,37.4,"['TIR', 'MIR', 'VNIR', 'SAR']",03a149fb-f05c-4b76-890a-0e9418b5bffb
-9.0,-48.0,wildfire,946,5100,39.8,"['TIR', 'MIR', 'VNIR', 'SAR']",736d35ea-4746-490a-8b66-1ef99005e610
33.5,-117.5,wildfire,946,81600,84.5,"['TIR', 'MIR', 'VNIR', 'SAR']",943f30c3-9794-46b1-9042-61a6828125d3
-21.0,-50.0,wildfire,946,4200,48.8,"['TIR', 'MIR', 'VNIR', 'SAR']",5f79fd6c-ddf3-4805-9b80-b0b8480c5695
53.0,-125.0,wildfire,946,2400,98.8,"['TIR', 'MIR', 'VNIR', 'SAR']",1891f46d-595b-43c9-890e-4ee87c0e3aba
67.0,134.0,wildfire,1140,85260,48.1,"['TIR', 'MIR', 'VNIR', 'SAR']",644b3241-b375-467b-bb8b-e4dfc62366c0
67.5,134.0,wildfire,1140,85260,56.7,"['TIR', 'MIR', 'VNIR', 'SAR']",775f1b0c-3023-4980-b1c6-f343fe61bde9
-31.52852675243686,135.36140398674394,algal_bloom,1204,85196,38.1,"['VNIR', 'TIR', 'Altimeter']",e55a9992-8f9c-43fe-a6f2-8dee51f67071
-24.74090142144124,130.8436692843791,algal_bloom,1204,85196,26.7,"['VNIR', 'TIR', 'Altimeter']",d341ec7b-aa73-4ed3-9ac5-5b9a1952db14
-29.288953450520594,139.69618260488363,algal_bloom,1204,85196,23.5,"['VNIR', 'TIR', 'Altimeter']",84b9a261-e77c-412d-84d9-33a58e9b66f2
-30.79356639138001,137.8685790252515,algal_bloom,1204,85196,26.7,"['VNIR', 'TIR', 'Altimeter']",d839adc9-3192-4b0a-b157-ffca2729cf2a
-30.67823809005617,139.797933742039,algal_bloom,1204,85196,26.7,"['VNIR', 'TIR', 'Altimeter']",20344c3a-7dfb-4970-8cef-9efbc004751d
-32.200243603565426,135.9705681387454,algal_bloom,1204,85196,40.1,"['VNIR', 'TIR', 'Altimeter']",dcc67436-a1e9-447a-8734-c8254b673623
-26.94770718044672,137.3310161622647,algal_bloom,1204,85196,25.1,"['VNIR', 'TIR', 'Altimeter']",38872c31-b7e7-4805-84cc-33eb107992c9
-31.54384555940301,136.06124633693332,algal_bloom,1204,85196,38.1,"['VNIR', 'TIR', 'Altimeter']",98e0e59a-91d2-4d0f-8adf-855dfa50011f
-28.660549452039675,137.09854227088613,algal_bloom,1204,85196,36.0,"['VNIR', 'TIR', 'Altimeter']",8473c294-9c17-4b90-9efe-81d49702a7f1
-31.566403610618323,136.7221230164081,algal_bloom,1204,85196,36.0,"['VNIR', 'TIR', 'Altimeter']",e004e7ae-c617-4eee-8311-d3e7de2a6837
11.5,-72.5,wildfire,1846,6900,41.1,"['TIR', 'MIR', 'VNIR', 'SAR']",9eb71f40-ad97-470a-88f2-6bda4abf8a14
11.5,-70.0,wildfire,1846,40200,41.6,"['TIR', 'MIR', 'VNIR', 'SAR']",f2e68491-ae5f-45c5-a397-0070efb1280c
67.1146,80.0062,high_flow_river,2143,55506,100.0,"['VNIR', 'Altimeter']",c26d2ac3-bf5b-4c8e-8018-ddb222d5e4b8
30.5,19.5,wildfire,2340,84060,44.3,"['TIR', 'MIR', 'VNIR', 'SAR']",ab4c6ab8-f2d8-40c3-a465-7b8b1d1158a5
31.5,6.0,wildfire,2340,84060,36.2,"['TIR', 'MIR', 'VNIR', 'SAR']",eabcb0c3-e703-4e8b-bdf5-3cff4e6688f7
5.5,-69.0,wildfire,2746,4200,37.2,"['TIR', 'MIR', 'VNIR', 'SAR']",28b793ca-d724-49ac-96ab-e37e0042b15d
-15.0,-65.5,wildfire,2746,19500,44.0,"['TIR', 'MIR', 'VNIR', 'SAR']",cfcb47d7-0520-4d86-afed-257d14d55d81
41.5,-88.5,wildfire,2746,37500,48.2,"['TIR', 'MIR', 'VNIR', 'SAR']",3a6bcdc4-7a52-44c9-89ce-0b1a0ca5451e
-3.0,14.5,wildfire,2880,83520,49.9,"['TIR', 'MIR', 'VNIR', 'SAR']",888a468c-4c21-42ee-8208-e669b1d7fc1c
-6.0,16.5,wildfire,2940,83460,42.0,"['TIR', 'MIR', 'VNIR', 'SAR']",a5bcd547-c7ac-443f-91f4-7e1572c48925
-4.5,13.0,wildfire,2940,83460,47.0,"['TIR', 'MIR', 'VNIR', 'SAR']",4cd133cf-a68a-46df-80ea-5d59c753345a
52.5,-126.0,wildfire,3646,29400,100.0,"['TIR', 'MIR', 'VNIR', 'SAR']",bad9e5ce-4bd2-4478-a3cf-78a3c1e61a04
53.0,-126.0,wildfire,3646,80700,100.0,"['TIR', 'MIR', 'VNIR', 'SAR']",40b6f662-add0-4a46-b59a-b24da9e3d756
-7.5,-61.0,wildfire,3646,1500,50.9,"['TIR', 'MIR', 'VNIR', 'SAR']",0c607948-e328-43c0-9c98-faac843a3ad3
-13.0,-66.0,wildfire,3646,5100,43.9,"['TIR', 'MIR', 'VNIR', 'SAR']",8b83269d-c4ed-4e7c-ac8e-ed34321b137f
65.0479,-153.9854,high_flow_river,3785,47106,57.7,"['VNIR', 'Altimeter']",572148e8-3cbf-46bd-9b38-f86e7b14c7a8
35.0,-94.5,wildfire,4546,3300,39.1,"['TIR', 'MIR', 'VNIR', 'SAR']",edf8f5a0-6432-4208-ac52-dffdb3a6563c
66.0,71.0,wildfire,4560,81840,38.9,"['TIR', 'MIR', 'VNIR', 'SAR']",42728ffa-dd86-4700-b7da-7527caa7ed93
11.9437,34.3687,high_flow_river,4644,81756,8.1,"['VNIR', 'Altimeter']",81d41de3-9a7b-4fb5-bef0-b293b80b4f55
17.1021,4.0021,high_flow_river,5466,80934,100.0,"['VNIR', 'Altimeter']",acf4e0dc-5b8c-4fe8-ae17-e885c74da4ad
68.38750000000005,152.86562143523452,algal_bloom,5643,80757,65.8,"['VNIR', 'TIR', 'Altimeter']",2c7b2a09-3913-420a-a1c9-062d4dd341e2
68.5750000000001,153.9107458005788,algal_bloom,5643,80757,65.8,"['VNIR', 'TIR', 'Altimeter']",c79222d1-febc-403c-9835-a6643e061973
68.94709947374147,154.11243573406455,algal_bloom,5643,80757,67.9,"['VNIR', 'TIR', 'Altimeter']",b6b9cc59-4a93-4f25-8010-f11b37653036
70.11133151584212,146.71699209761633,algal_bloom,5643,80757,51.8,"['VNIR', 'TIR', 'Altimeter']",37dcd424-ca4f-40ea-90f3-3545177db275
-18.5,-49.5,wildfire,6346,600,59.7,"['TIR', 'MIR', 'VNIR', 'SAR']",9dff2b2b-1e12-4b23-923f-7d0f61648f10
-2.789688887377764,121.55072329318438,algal_bloom,6928,79472,70.0,"['VNIR', 'TIR', 'Altimeter']",23106b7d-84b1-43ae-bd02-e6e0d496914b
68.0,137.0,wildfire,7080,49260,51.6,"['TIR', 'MIR', 'VNIR', 'SAR']",034c1ceb-56d1-4c2f-a512-700f0b9a604a
68.0,124.5,wildfire,7140,79260,71.1,"['TIR', 'MIR', 'VNIR', 'SAR']",4caef63d-633e-4c6e-84a0-6965b7252a44
64.0,117.0,wildfire,7140,55200,54.1,"['TIR', 'MIR', 'VNIR', 'SAR']",7e1dfb9b-3a3a-459d-b7e7-8940d79e6fb5
68.0,133.0,wildfire,7140,79260,48.2,"['TIR', 'MIR', 'VNIR', 'SAR']",2985b81b-65c0-4540-950b-e97cb5d7a462
68.0,125.0,wildfire,7140,55260,54.8,"['TIR', 'MIR', 'VNIR', 'SAR']",3869a0a2-724e-4b99-907b-97e9d0821467
69.5,134.0,wildfire,7140,55320,63.2,"['TIR', 'MIR', 'VNIR', 'SAR']",ea3744d4-c606-4d35-8dad-25ca0188f44d
68.0,124.0,wildfire,7140,55260,48.2,"['TIR', 'MIR', 'VNIR', 'SAR']",3a2f28d8-2ada-46e2-97fe-06735c3dd264
64.5,116.5,wildfire,7200,55140,50.0,"['TIR', 'MIR', 'VNIR', 'SAR']",77133296-bdcd-4752-99ae-3917f718b86d
40.0,-111.5,wildfire,7246,60000,78.0,"['TIR', 'MIR', 'VNIR', 'SAR']",86499cd9-005d-4aa8-9f6f-595ea1357f2d
40.0,-111.0,wildfire,7246,58200,88.7,"['TIR', 'MIR', 'VNIR', 'SAR']",6bc66009-5e39-4ebe-9ad0-4247281cfd77
-14.0,-64.5,wildfire,7246,10500,41.6,"['TIR', 'MIR', 'VNIR', 'SAR']",e0777a15-238e-492a-a216-35a7dc3cbff2
-9.5,-65.0,wildfire,8146,78000,58.4,"['TIR', 'MIR', 'VNIR', 'SAR']",b4b23451-569c-4b84-b473-9ae22431ae42
70.5146,125.9896,high_flow_river,8797,77603,6.8,"['VNIR', 'Altimeter']",ffdef151-de3c-4586-8929-4d97425076d7
38.5,-120.0,wildfire,9046,71700,66.1,"['TIR', 'MIR', 'VNIR', 'SAR']",efe12959-0006-4033-bc42-6708e4cce379
45.0,-115.5,wildfire,9046,29400,88.1,"['TIR', 'MIR', 'VNIR', 'SAR']",a7c57218-f5b3-4218-ad9b-8a8eb9dae0e9
53.5,-113.5,wildfire,9946,7800,59.2,"['TIR', 'MIR', 'VNIR', 'SAR']",0b0fe5dc-ee7d-4351-bdf6-a4cfe804db55
50.5,-117.0,wildfire,9946,6900,55.8,"['TIR', 'MIR', 'VNIR', 'SAR']",fe1c2a71-bf3d-4524-b1f3-b1963f5aec7f
41.0,-122.5,wildfire,9946,71700,74.2,"['TIR', 'MIR', 'VNIR', 'SAR']",25d9e11e-e12e-486b-8f7a-6cd4994a338d
51.0,-116.0,wildfire,9946,8700,68.7,"['TIR', 'MIR', 'VNIR', 'SAR']",496accce-fdb5-457e-9b38-c36eb0337e45
39.5,-123.0,wildfire,9946,12300,59.2,"['TIR', 'MIR', 'VNIR', 'SAR']",2e2c745d-14ad-471e-a704-e72fda510146
39.5,-122.5,wildfire,9946,22200,68.8,"['TIR', 'MIR', 'VNIR', 'SAR']",b5122278-0640-45be-b075-592340a40a0a
51.0,-117.5,wildfire,9946,8700,71.6,"['TIR', 'MIR', 'VNIR', 'SAR']",5a16abd2-ef46-4fca-a53a-f9d5dff13ec5
16.0,-95.0,wildfire,9946,9600,36.0,"['TIR', 'MIR', 'VNIR', 'SAR']",30572939-4120-4ae4-8403-30fc19f7d53d
41.0,-121.5,wildfire,9946,24900,81.9,"['TIR', 'MIR', 'VNIR', 'SAR']",eb62dd59-4dc6-4218-be2d-9d11fadfc7f5
67.0,133.5,wildfire,10140,76260,45.3,"['TIR', 'MIR', 'VNIR', 'SAR']",e3d18319-f06d-4cbe-ae52-c8da239238f7
69.0,135.0,wildfire,10200,52260,53.0,"['TIR', 'MIR', 'VNIR', 'SAR']",bc36fc67-7cd6-4e59-96d8-7d0c4e41d0ca
67.5,124.0,wildfire,10200,76200,53.0,"['TIR', 'MIR', 'VNIR', 'SAR']",952de2b2-7390-45ff-8274-84351d2da343
63.9854,95.6562,high_flow_river,10455,75945,72.1,"['VNIR', 'Altimeter']",3c51e3bb-7554-4fa7-82c2-27c70d240aa1
18.7604,11.7312,high_flow_river,10800,75600,100.0,"['VNIR', 'Altimeter']",61c978cb-309e-4858-8d6e-5957d77851ce
42.5,-124.0,wildfire,10846,29400,69.7,"['TIR', 'MIR', 'VNIR', 'SAR']",00e77d92-a331-418e-8298-b6d42940c880
52.0,-120.5,wildfire,10846,20400,68.1,"['TIR', 'MIR', 'VNIR', 'SAR']",59f488f7-c3ba-4ca4-854c-a6d53b0d680a
53.0,-119.0,wildfire,10846,71700,88.1,"['TIR', 'MIR', 'VNIR', 'SAR']",765a96dd-19c5-4dbe-97e5-df71fabd3c43
50.5,-116.0,wildfire,10846,69900,82.8,"['TIR', 'MIR', 'VNIR', 'SAR']",2575025d-d68b-4f8d-992c-1b8d5ae5c808
48.0,-120.5,wildfire,10846,69000,92.8,"['TIR', 'MIR', 'VNIR', 'SAR']",f7def6ee-4d25-484c-9ed1-a46e08b48f5d
49.0,-121.0,wildfire,10846,7800,63.4,"['TIR', 'MIR', 'VNIR', 'SAR']",a07018bd-1045-4276-96c7-78dfe58f2234
50.5,-118.5,wildfire,10846,24900,64.0,"['TIR', 'MIR', 'VNIR', 'SAR']",63ed9313-544f-4751-bc47-c2cd51162db3
53.0,-120.0,wildfire,10846,20400,73.3,"['TIR', 'MIR', 'VNIR', 'SAR']",4c7e6cff-d149-45cf-bf84-e04c3726c1de
49.0,-120.0,wildfire,10846,69000,92.2,"['TIR', 'MIR', 'VNIR', 'SAR']",eee421b8-8e6c-4237-b6b3-fc128722f04b
42.5,-123.5,wildfire,10846,75300,83.9,"['TIR', 'MIR', 'VNIR', 'SAR']",54537c86-490e-4eaa-91c6-aacb59abb18e
48.5,-120.5,wildfire,10846,29400,60.4,"['TIR', 'MIR', 'VNIR', 'SAR']",c7946d7d-b1a3-4a0d-8053-13c49c3d3d1b
64.0229,98.2187,high_flow_river,10932,75468,100.0,"['VNIR', 'Altimeter']",c5f56cb3-3dda-4826-891a-5cc063675c4b
16.7146,82.2062,high_flow_river,10940,75460,100.0,"['VNIR', 'Altimeter']",33fbc37c-8194-4a5b-8402-13d2de581bad
35.9687,115.9646,high_flow_river,11234,38921,100.0,"['VNIR', 'Altimeter']",58025285-a2fb-4efc-98fc-9c8cfdc8b8c7
29.9562,116.5854,high_flow_river,11300,62066,100.0,"['VNIR', 'Altimeter']",8fc71321-778b-4378-9959-c736678ce7b3
61.3146,-113.8854,high_flow_river,11516,74884,100.0,"['VNIR', 'Altimeter']",389f239a-5b14-4353-8405-843e642df906
-27.5,152.5,wildfire,11520,46260,50.9,"['TIR', 'MIR', 'VNIR', 'SAR']",ffdeaddb-4c52-44ab-9845-b73a908a0752
46.9521,51.7354,high_flow_river,11539,41547,44.6,"['VNIR', 'Altimeter']",a77267c5-5408-4b3c-894a-51a5a4f4b991
-24.5,149.5,wildfire,11580,46260,51.8,"['TIR', 'MIR', 'VNIR', 'SAR']",1fe90fb5-3fab-411b-9cc3-c68d3cae57c9
53.0,-122.5,wildfire,11746,10500,89.5,"['TIR', 'MIR', 'VNIR', 'SAR']",3d8e5153-f2ca-4d6f-9400-4bdf2689ddbb
50.0,-120.0,wildfire,11746,6000,72.3,"['TIR', 'MIR', 'VNIR', 'SAR']",2cbadb55-99cc-4ef1-b624-cff4eb3926ab
39.0,-122.5,wildfire,11746,2400,60.9,"['TIR', 'MIR', 'VNIR', 'SAR']",f2a9ee2b-4821-41ba-a3fb-45ee5c12de91
52.0,-121.0,wildfire,11746,63600,69.1,"['TIR', 'MIR', 'VNIR', 'SAR']",e0909d43-6b50-4a9b-8e16-f5514a61d94e
67.1771,78.0521,high_flow_river,11917,63597,100.0,"['VNIR', 'Altimeter']",c5b6b159-a9bb-4550-aa24-f7bbcf2824c1
-5.0,144.5,wildfire,11940,46260,49.9,"['TIR', 'MIR', 'VNIR', 'SAR']",cc3e917e-dbbe-4018-b25e-0da2ccfe90d5
57.6479,116.0062,high_flow_river,12085,74315,1.5,"['VNIR', 'Altimeter']",bb8e0b62-14d0-46e5-bc7a-fed7452de836
47.7604,115.7812,high_flow_river,12199,74201,100.0,"['VNIR', 'Altimeter']",fe9da0c9-a974-46b9-9013-af1fee4d0846
36.961731635199726,95.2276962546528,algal_bloom,12242,74158,21.9,"['VNIR', 'TIR', 'Altimeter']",576b198f-0fea-4286-877e-f77204c623f9
34.940244767931006,97.69393646056956,algal_bloom,12242,74158,48.8,"['VNIR', 'TIR', 'Altimeter']",94e8ac64-89cc-47be-87f1-aac4fb63c530
53.0,-124.0,wildfire,12646,15900,95.8,"['TIR', 'MIR', 'VNIR', 'SAR']",b29f616d-0267-4254-bea4-324c7da3306d
52.5,-121.0,wildfire,12646,24900,80.3,"['TIR', 'MIR', 'VNIR', 'SAR']",e76f7876-9146-4b35-b81a-3bd6a9b9d100
34.0,-117.5,wildfire,12646,600,74.8,"['TIR', 'MIR', 'VNIR', 'SAR']",74fa46cc-11df-426a-8a02-cc9a62f2fda0
66.3146,56.2104,high_flow_river,12663,73737,15.9,"['VNIR', 'Altimeter']",a2e16d33-9a6c-4983-9c3b-331cc753f141
18.7771,79.9937,high_flow_river,13037,31605,18.5,"['VNIR', 'Altimeter']",41b94ddf-c657-4094-8eb7-619f23464fe9
58.0,106.5,wildfire,13080,73320,49.5,"['TIR', 'MIR', 'VNIR', 'SAR']",35fa81ed-6797-4083-97b7-32e3479e12a6
58.0,106.0,wildfire,13080,73320,43.0,"['TIR', 'MIR', 'VNIR', 'SAR']",eca95530-698a-4a91-bf1b-279b2f124eab
58.5,107.5,wildfire,13080,73320,39.6,"['TIR', 'MIR', 'VNIR', 'SAR']",ec645a9f-5b63-48e4-a85c-09d8ae003d50
58.5,105.5,wildfire,13080,55260,61.3,"['TIR', 'MIR', 'VNIR', 'SAR']",3d00a4ae-1d62-4697-819a-c04791ee48de
58.0,107.0,wildfire,13080,73320,36.9,"['TIR', 'MIR', 'VNIR', 'SAR']",1cabaa32-218e-4661-ba6f-4b117c9e9e52
58.5,106.0,wildfire,13080,73320,43.2,"['TIR', 'MIR', 'VNIR', 'SAR']",d307bbaf-908c-4590-9d83-760241ae37a6
64.5,117.5,wildfire,13140,46260,49.4,"['TIR', 'MIR', 'VNIR', 'SAR']",555f2fd8-8bf2-4466-8220-5221b33f0a0e
30.1312,20.8479,high_flow_river,13898,72502,50.7,"['VNIR', 'Altimeter']",a83a9090-2405-4f38-8064-7deefe35a205
63.9896,103.0896,high_flow_river,13982,72418,21.3,"['VNIR', 'Altimeter']",af25bce3-0e3d-4f10-ad6b-42112b8448e6
8.7521,5.9604,high_flow_river,14147,72253,0.9,"['VNIR', 'Altimeter']",4182cc11-c376-4c1f-bf9e-4092b80e7678
54.0,-126.0,wildfire,14446,8700,76.9,"['TIR', 'MIR', 'VNIR', 'SAR']",4baf6a29-c991-4527-b3b2-d11c58962d5b
47.5,-113.0,wildfire,14446,2400,53.1,"['TIR', 'MIR', 'VNIR', 'SAR']",7cc0139c-d4ce-4d75-bc0c-7dfec05b6ca6
53.5,-126.5,wildfire,14446,4200,92.4,"['TIR', 'MIR', 'VNIR', 'SAR']",09a64914-9497-4b50-9760-144ce9428019
-23.5,129.5,wildfire,14700,49200,63.6,"['TIR', 'MIR', 'VNIR', 'SAR']",9ac79048-0355-486f-9beb-ffb9e48f003b
-19.0,130.0,wildfire,14760,49260,53.8,"['TIR', 'MIR', 'VNIR', 'SAR']",c1a77fb7-1c13-4c49-8cc7-323a7e92761c
-17.5,138.5,wildfire,14760,3600,54.4,"['TIR', 'MIR', 'VNIR', 'SAR']",f70b7aac-ed07-4162-8c0b-f658ea2f689f
