lat [deg],lon [deg],event_type,start time [s],duration [s],severity,measurements,uuid
-35.9188,-66.6271,high_flow_river,0,86400,100.0,"['VNIR', 'Altimeter']",194629fa-a440-41ee-a035-2a471040d168
-6.0271,16.6021,high_flow_river,0,25339,89.6,"['VNIR', 'Altimeter']",8a3fbf1e-7f46-42ca-9741-8bf22c2258da
18.0021,104.2021,high_flow_river,0,24616,24.2,"['VNIR', 'Altimeter']",9e0c2379-4fd2-425b-938a-c133b9be44db
-23.9688,139.7937,high_flow_river,0,69591,16.6,"['VNIR', 'Altimeter']",ba426c6b-26ac-417f-90e3-2167e576bc55
-8.0188,28.7312,high_flow_river,0,11829,11.5,"['VNIR', 'Altimeter']",7e6fd160-c8ef-45ec-840f-d8e5e02f3cfd
30.8437,-87.9479,high_flow_river,0,17675,56.4,"['VNIR', 'Altimeter']",56c3e8eb-54f9-4357-9731-d774640b8526
58.8437,92.0604,high_flow_river,682,85718,36.0,"['VNIR', 'Altimeter']",92747bc4-e0e4-437f-8714-3ecb06a71ed9
-35.51892008379477,139.02300405132337,algal_bloom,809,85591,38.1,"['VNIR', 'TIR', 'Altimeter']",3412765a-99d7-43db-afc6-cbb90623363c
1.9229,20.0521,high_flow_river,920,45128,89.2,"['VNIR', 'Altimeter']",afdcdfd5-edab-4d0e-8901-4f8b14ec07b6
46.706102294922346,124.1667624551594,algal_bloom,5422,80978,51.8,"['VNIR', 'TIR', 'Altimeter']",f6d39f13-d7ff-4c90-915b-5862774d2162
43.461259833441886,126.943366188737,algal_bloom,5422,80978,48.8,"['VNIR', 'TIR', 'Altimeter']",3188bfd4-3ec8-445f-b87f-d7e8d6eef7c0
31.1896,117.9979,high_flow_river,5575,15424,14.1,"['VNIR', 'Altimeter']",19c8cafc-7004-4732-99ad-143677754a3c
-4.0021,-62.8688,high_flow_river,7073,6593,41.5,"['VNIR', 'Altimeter']",5443caab-376b-40ba-8acf-791bc020f68f
29.596112467448734,118.9621673823438,algal_bloom,7294,79106,48.8,"['VNIR', 'TIR', 'Altimeter']",09a05836-c598-4dca-8c36-c6eb6248145b
37.7687,119.0896,high_flow_river,9657,2454,0.9,"['VNIR', 'Altimeter']",3398e2ae-dc5b-4480-ba08-e3f4dc62a990
45.5437,-86.0021,high_flow_river,10790,14300,18.0,"['VNIR', 'Altimeter']",724dbd73-852a-432b-983c-03b207656ca9
30.0062,48.4521,high_flow_river,10800,75600,100.0,"['VNIR', 'Altimeter']",44c2ae1c-93a0-4476-bfce-b6700beb949d
-27.8813,138.0187,high_flow_river,11209,75191,100.0,"['VNIR', 'Altimeter']",392bdfe8-18f5-45ee-a302-49065482f4cb
53.663134697808175,108.18842264096403,algal_bloom,11296,75104,70.0,"['VNIR', 'TIR', 'Altimeter']",e85db971-a647-4843-bbb3-21abbb03e272
-37.8146,-66.0021,high_flow_river,11929,74471,100.0,"['VNIR', 'Altimeter']",aaab6684-d4eb-4b90-9cd0-a3f3baccdf24
