lat [deg],lon [deg],event_type,start time [s],duration [s],severity,measurements,uuid
-28.8729,22.0396,high_flow_river,0,10188,4.8,"['VNIR', 'Altimeter']",591aa31d-0fee-4afa-997c-42ed8e444a90
-5.9896,12.8812,high_flow_river,0,53612,91.9,"['VNIR', 'Altimeter']",2004434f-20bf-42ce-815e-5fd63be39c46
-33.9813,-66.8063,high_flow_river,377,86023,77.1,"['VNIR', 'Altimeter']",a2b4f894-3041-421f-b5bb-aaef391e5ee3
18.0062,80.8021,high_flow_river,453,85947,2.3,"['VNIR', 'Altimeter']",b330a440-21ac-40e3-aecb-1392ebc4e884
4.4021,6.0562,high_flow_river,513,85887,80.0,"['VNIR', 'Altimeter']",28bf5537-d135-401c-958a-3f4d54540a36
-15.970742178779505,136.98650543492693,algal_bloom,1828,84572,26.7,"['VNIR', 'TIR', 'Altimeter']",df2d1fdc-adc2-4b1b-acad-e3dd8f4cf7d9
-17.439323416572563,139.2972570324865,algal_bloom,1828,84572,20.4,"['VNIR', 'TIR', 'Altimeter']",e386053b-0d7a-4a9d-881e-5756efe1edec
-17.78030219184005,140.298784698878,algal_bloom,1828,84572,25.1,"['VNIR', 'TIR', 'Altimeter']",356c1f92-4159-4a7b-960f-40d1ba2826d3
53.45764261881581,139.71472153904088,algal_bloom,2941,83459,53.3,"['VNIR', 'TIR', 'Altimeter']",7131ff86-5989-4006-8b79-329ccb11b7dd
-22.09762834337019,122.9932065617949,algal_bloom,4201,82199,28.5,"['VNIR', 'TIR', 'Altimeter']",ae87f634-300e-4361-87ba-cb6e75eae410
-21.400138838026194,124.64110701562426,algal_bloom,4201,82199,26.7,"['VNIR', 'TIR', 'Altimeter']",2e9f1c64-7eea-4ea1-91f0-c84061f7a247
-16.314408637152653,128.78091435806914,algal_bloom,4201,82199,70.0,"['VNIR', 'TIR', 'Altimeter']",179a61ff-7049-4efe-bd8d-4b30752bf3f1
-23.479627685547,129.00008355991685,algal_bloom,4201,82199,30.3,"['VNIR', 'TIR', 'Altimeter']",07530131-ffe9-4b6d-bf1f-85924bd20e0d
-22.348288777669268,123.8353999955344,algal_bloom,4201,82199,26.7,"['VNIR', 'TIR', 'Altimeter']",496fbbbb-15ca-4094-b09e-dbcf1677ed96
-4.0063,22.0979,high_flow_river,4629,81771,74.9,"['VNIR', 'Altimeter']",29107217-89dd-456b-91e9-8e093c0d9fd0
73.7854,87.1437,high_flow_river,4994,16844,0.2,"['VNIR', 'Altimeter']",8b900a59-ac9c-4de9-980a-55c318a41587
45.49238918728304,117.54085692281672,algal_bloom,6807,79593,19.0,"['VNIR', 'TIR', 'Altimeter']",720c665a-a332-4bb2-a84e-6b73c1d61a03
