lat [deg],lon [deg],event_type,start time [s],duration [s],severity,measurements,uuid
36.0,-99.5,wildfire,4233,600,53.2,"['TIR', 'MIR', 'VNIR', 'SAR']",873b4f4a-6881-40e6-ae17-03adfd364c4c
44.3771,-92.0021,high_flow_river,4535,35028,17.7,"['VNIR', 'Altimeter']",5a44d6b0-28a7-4a18-b996-a65ea2f09331
47.0,-97.0,wildfire,4833,600,58.3,"['TIR', 'MIR', 'VNIR', 'SAR']",e9a9ef27-a114-406c-ab0d-725d540f2e78
47.7604,115.7812,high_flow_river,5917,46649,74.4,"['VNIR', 'Altimeter']",6f46cf5e-c33c-4d91-adb4-598239e66eef
53.0,140.0,wildfire,6180,80220,42.2,"['TIR', 'MIR', 'VNIR', 'SAR']",5c0a4d94-cf78-40d4-b7e6-63205cbf4610
44.9062,59.7146,high_flow_river,7785,26055,0.4,"['VNIR', 'Altimeter']",20639a07-278d-45e1-9621-7417291e0fcc
47.5,-97.0,wildfire,7833,600,52.4,"['TIR', 'MIR', 'VNIR', 'SAR']",1409cae3-3308-428f-a134-517050e3661c
48.5,139.5,wildfire,9060,49260,68.5,"['TIR', 'MIR', 'VNIR', 'SAR']",ae649721-2f71-482f-ac7f-82e3686f21b9
48.0,138.0,wildfire,9060,3600,50.7,"['TIR', 'MIR', 'VNIR', 'SAR']",ccba752e-b0b3-489f-9bb5-12df0c463d7d
48.5,136.0,wildfire,9120,52260,48.5,"['TIR', 'MIR', 'VNIR', 'SAR']",2c7303fa-a504-4775-8751-a26c32ce8167
51.5,140.0,wildfire,9120,49260,51.5,"['TIR', 'MIR', 'VNIR', 'SAR']",068122c8-e5d4-4e78-ab1e-2d0a0e20f667
-41.5,147.0,wildfire,10560,49260,41.4,"['TIR', 'MIR', 'VNIR', 'SAR']",838eeb9b-b7aa-4523-aab1-1e526155e33c
-41.5,148.0,wildfire,10560,49260,78.0,"['TIR', 'MIR', 'VNIR', 'SAR']",c1c68847-cd0e-4fc5-be35-b22685feed38
-35.0,148.5,wildfire,10680,49260,51.3,"['TIR', 'MIR', 'VNIR', 'SAR']",66a2cc99-216a-4fbf-9411-a8f04da91c54
-36.0,148.0,wildfire,10680,49260,49.3,"['TIR', 'MIR', 'VNIR', 'SAR']",3f706a90-8f24-4b1e-8062-ea0c24f0a7c1
-37.0,149.0,wildfire,10680,49200,50.5,"['TIR', 'MIR', 'VNIR', 'SAR']",d90a9f42-38dd-4062-9537-2de6fd5d4735
-37.0,149.5,wildfire,10680,46200,43.8,"['TIR', 'MIR', 'VNIR', 'SAR']",1ee48bff-755a-430b-8ad7-4251a74cc3d0
-34.0,149.5,wildfire,10740,49200,52.9,"['TIR', 'MIR', 'VNIR', 'SAR']",556843bc-75b6-475c-9b25-66d7dc237f77
-33.5,149.0,wildfire,10740,49200,41.6,"['TIR', 'MIR', 'VNIR', 'SAR']",c35836c9-fbde-49f7-a5c3-bb2535af060a
22.1479,95.9979,high_flow_river,11756,35993,100.0,"['VNIR', 'Altimeter']",ee2638bf-62e1-4920-afb8-4ecbd1100661
48.2729,133.9937,high_flow_river,11924,51216,100.0,"['VNIR', 'Altimeter']",8df7aac2-f829-491c-8125-6eee10a3b2f9
24.84861050923737,102.72076026032184,algal_bloom,12012,74388,70.0,"['VNIR', 'TIR', 'Altimeter']",2fd22768-79e1-4457-8091-d95fcbbbd285
50.0,140.0,wildfire,12120,46200,57.3,"['TIR', 'MIR', 'VNIR', 'SAR']",8d524fa3-9dcb-4d9c-a79e-42d01c3483ac
50.5,119.0,wildfire,12240,3600,60.6,"['TIR', 'MIR', 'VNIR', 'SAR']",28a984c3-faac-485a-9188-186d01dc2367
63.0,142.0,wildfire,12360,46200,54.5,"['TIR', 'MIR', 'VNIR', 'SAR']",5b39c896-3dba-48b5-9c4a-5b2ee8344a91
45.7729,123.9979,high_flow_river,12631,31175,29.8,"['VNIR', 'Altimeter']",f8bb8c51-9677-4ee2-9953-fd6b5a0c4162
-41.5,146.0,wildfire,13620,49200,47.4,"['TIR', 'MIR', 'VNIR', 'SAR']",036eb610-559a-44b5-81f5-c71d61d116b2
-35.5,148.0,wildfire,13680,46260,49.3,"['TIR', 'MIR', 'VNIR', 'SAR']",b4159295-3c87-4af7-a5d6-423f5af0f8bd
-35.0,139.0,wildfire,13740,49200,48.7,"['TIR', 'MIR', 'VNIR', 'SAR']",5b8e943e-36cc-4b14-9e13-abe59b663758
-13.5,131.0,wildfire,14100,49200,40.5,"['TIR', 'MIR', 'VNIR', 'SAR']",facb83ef-086c-42ff-a9e7-231c2306d046
-13.5,133.5,wildfire,14100,49200,54.8,"['TIR', 'MIR', 'VNIR', 'SAR']",b19f806f-85f4-4132-95be-303de10f32ff
-13.5,132.5,wildfire,14100,49200,43.6,"['TIR', 'MIR', 'VNIR', 'SAR']",59eb050e-440a-48fe-8a9e-222a7b1df2ac
-13.5,131.5,wildfire,14100,49200,48.6,"['TIR', 'MIR', 'VNIR', 'SAR']",61e57bd3-d477-4b9c-96eb-3ea7e79373e9
-13.5,133.0,wildfire,14100,49200,56.7,"['TIR', 'MIR', 'VNIR', 'SAR']",2239d6bf-a0c9-4b56-94a9-7ef87d194a1a
-13.0,133.5,wildfire,14100,49200,42.0,"['TIR', 'MIR', 'VNIR', 'SAR']",d0a86701-7a0f-46cf-9b1e-896d5687f01e
-14.0,133.5,wildfire,14100,49200,46.3,"['TIR', 'MIR', 'VNIR', 'SAR']",f4f2a935-fd5a-4252-ab19-40ac67ef2759
58.5604,129.9937,high_flow_river,15059,71341,20.8,"['VNIR', 'Altimeter']",5d11bcb3-90ee-4b0f-aab1-5744962e7a1a
37.4229,66.0771,high_flow_river,15527,45556,100.0,"['VNIR', 'Altimeter']",c13fe837-39b5-4bd8-b28a-1e7575e17002
19.67809399074943,85.25671110685494,algal_bloom,15698,70702,65.8,"['VNIR', 'TIR', 'Altimeter']",a871bb87-3861-4c92-ac51-8fc68558a26f
30.67520751953097,81.48481892677057,algal_bloom,15698,70702,70.0,"['VNIR', 'TIR', 'Altimeter']",d3642015-d218-48f2-8cc8-a9e481f7eb43
-37.5,148.0,wildfire,16680,3600,57.4,"['TIR', 'MIR', 'VNIR', 'SAR']",97e49049-3125-40f8-8c37-ba845ad74222
-15.5,127.0,wildfire,17100,69300,47.7,"['TIR', 'MIR', 'VNIR', 'SAR']",a3dd481b-743a-45c7-9bee-ea28856c71b9
-15.0,130.0,wildfire,17100,46200,48.2,"['TIR', 'MIR', 'VNIR', 'SAR']",7273a656-f5f9-41dc-9971-71425d18825c
-14.0,133.0,wildfire,17100,46200,50.7,"['TIR', 'MIR', 'VNIR', 'SAR']",4b6b191c-7621-4b0c-bc6f-82e5f5aabe4e
-15.5,129.0,wildfire,17100,46200,60.7,"['TIR', 'MIR', 'VNIR', 'SAR']",f21d1168-9a41-4f57-94d0-3e1054f34b22
-17.5,122.5,wildfire,17100,49200,46.6,"['TIR', 'MIR', 'VNIR', 'SAR']",674375fa-9c2e-4281-a689-c3d4b5de3196
-17.5,123.5,wildfire,17100,46200,52.2,"['TIR', 'MIR', 'VNIR', 'SAR']",76c950fb-4f75-40d1-b64a-9a35771e4061
-16.5,123.0,wildfire,17100,46200,57.3,"['TIR', 'MIR', 'VNIR', 'SAR']",8ad4ad9d-2af3-4192-986e-d85aa2c37516
-14.0,126.5,wildfire,17160,46200,48.0,"['TIR', 'MIR', 'VNIR', 'SAR']",e76d614d-dcdb-4ff2-bf9c-0a5861bbd0b0
-11.5,130.5,wildfire,17160,3600,54.1,"['TIR', 'MIR', 'VNIR', 'SAR']",e3f0ca76-0fc1-4c38-8f7c-a7aa2779af0c
55.470946994358,80.04726505597982,algal_bloom,17531,68869,70.0,"['VNIR', 'TIR', 'Altimeter']",411ad166-de96-41ec-84a8-e927727330b8
54.956100226508426,90.99150199974096,algal_bloom,17531,68869,70.0,"['VNIR', 'TIR', 'Altimeter']",1a8f92b8-13f9-4d6d-9322-9a0374ee7911
54.83287311130181,76.98204532443901,algal_bloom,17531,68869,70.0,"['VNIR', 'TIR', 'Altimeter']",5b380a41-585f-450e-b21e-49e3eddc0080
54.98043957604367,78.59768240230537,algal_bloom,17531,68869,70.0,"['VNIR', 'TIR', 'Altimeter']",f39d63d4-54cd-4d1e-827b-8131d6164ff6
52.89195433389162,74.21762470809168,algal_bloom,17531,68869,50.3,"['VNIR', 'TIR', 'Altimeter']",34114529-fa8c-4799-97bd-b849db36d12a
52.98027520073836,79.56856856061012,algal_bloom,17531,68869,61.9,"['VNIR', 'TIR', 'Altimeter']",079e99ee-3cb4-4da0-83b3-564f2478270f
54.56979378594352,77.95942223569324,algal_bloom,17531,68869,70.0,"['VNIR', 'TIR', 'Altimeter']",415f1c86-11c2-4742-a9ea-c4826119a894
54.35739278157624,82.02669511688313,algal_bloom,17531,68869,70.0,"['VNIR', 'TIR', 'Altimeter']",f1789559-48e8-4260-84c9-8dfc111ed116
65.0479,-153.9854,high_flow_river,17994,6848,5.2,"['VNIR', 'Altimeter']",71191956-48f8-4eba-b51d-e3868d31c5f9
64.0687,102.0187,high_flow_river,18894,67506,100.0,"['VNIR', 'Altimeter']",a0a11ff3-e904-489b-bc64-4ed4e23444cf
-34.0,116.5,wildfire,19800,46260,48.5,"['TIR', 'MIR', 'VNIR', 'SAR']",0b515cd8-9020-487e-a064-3412dba44bed
-30.5,116.0,wildfire,19860,46260,63.0,"['TIR', 'MIR', 'VNIR', 'SAR']",75995c64-6444-4532-9a49-cae056c31ac8
-32.0,116.5,wildfire,19860,46260,51.9,"['TIR', 'MIR', 'VNIR', 'SAR']",cce7fa8e-0820-477e-883b-fa724db87116
-28.5,115.0,wildfire,19920,46200,47.6,"['TIR', 'MIR', 'VNIR', 'SAR']",d7085d39-c24c-4062-b7dc-79e5520d5c51
-16.5,125.0,wildfire,20100,3600,51.3,"['TIR', 'MIR', 'VNIR', 'SAR']",451b4587-af6a-4823-9366-d9bae9b484fd
9.5,-63.5,wildfire,20220,66180,51.5,"['TIR', 'MIR', 'VNIR', 'SAR']",9be3a214-c6b8-455e-b968-eee04cc1fda0
12.5,108.0,wildfire,20640,46200,49.3,"['TIR', 'MIR', 'VNIR', 'SAR']",a38f5219-d600-4f1a-80f6-2071900ed272
22.5,100.5,wildfire,20820,49200,45.5,"['TIR', 'MIR', 'VNIR', 'SAR']",27b098b5-dabd-4722-9263-de680abd5027
23.5,99.5,wildfire,20820,49260,46.1,"['TIR', 'MIR', 'VNIR', 'SAR']",02ec1282-b917-4db2-840c-84e40199514b
28.0,102.0,wildfire,20880,46260,52.6,"['TIR', 'MIR', 'VNIR', 'SAR']",8bd3c0a0-10f6-43ab-a5a8-3af673a0a3e0
13.6187,100.5562,high_flow_river,20954,1751,1.9,"['VNIR', 'Altimeter']",ac469981-b0fa-4f2a-94b9-f5a145b4b0b4
11.5104,3.9729,high_flow_river,21242,3276,0.2,"['VNIR', 'Altimeter']",ab0745de-c88a-4801-a21a-2cdb43f0d325
45.641458875867926,57.22162032380949,algal_bloom,21397,65003,23.5,"['VNIR', 'TIR', 'Altimeter']",a4233219-61f1-4af5-aeb9-495f63b4449a
45.192375217013705,59.84277437065908,algal_bloom,21397,65003,25.1,"['VNIR', 'TIR', 'Altimeter']",47464cc2-1102-44ee-a6a3-40a05caeaa39
50.44597222222254,68.89417441505185,algal_bloom,21397,65003,61.9,"['VNIR', 'TIR', 'Altimeter']",f290f66e-58b3-461c-839a-5b6a9deae582
41.11663058810797,68.20184220701307,algal_bloom,21397,65003,70.0,"['VNIR', 'TIR', 'Altimeter']",397a01ae-d156-4384-961d-5fa36c644c5f
45.83716973198767,57.70507327160031,algal_bloom,21397,65003,21.9,"['VNIR', 'TIR', 'Altimeter']",e45e69a1-c439-4457-b8d8-9287230e8196
48.0271,46.1229,high_flow_river,21872,41661,100.0,"['VNIR', 'Altimeter']",276563cf-ca9e-434f-9a39-bb6594760909
25.8896,36.6854,high_flow_river,22729,63671,100.0,"['VNIR', 'Altimeter']",7ae1d28f-e50e-4a45-a2af-801ffbaedcf4
39.3687,49.3354,high_flow_river,23465,62935,8.3,"['VNIR', 'Altimeter']",af7d0498-b7d3-4243-a909-51b691a03d4e
21.0,101.0,wildfire,23820,3600,50.2,"['TIR', 'MIR', 'VNIR', 'SAR']",7ae2cd97-3caf-4f73-90ae-24e32ecaa755
28.5,81.5,wildfire,24000,49200,40.9,"['TIR', 'MIR', 'VNIR', 'SAR']",ba28d1b0-8313-4491-a7d3-e5785c57a99d
28.0,-16.5,wildfire,24033,600,64.3,"['TIR', 'MIR', 'VNIR', 'SAR']",1ac5ad2f-c7c4-4018-9464-1ac6dc3ed909
29.412076026069343,53.72806360884934,algal_bloom,24131,62269,30.3,"['VNIR', 'TIR', 'Altimeter']",89bdda46-79ca-451d-ae24-b996b96be09f
29.43247443305165,52.827303121751534,algal_bloom,24131,62269,46.1,"['VNIR', 'TIR', 'Altimeter']",d3216bb5-c40c-447b-a6d7-4c167c2fcb0b
49.5896,127.9979,high_flow_river,24139,50822,100.0,"['VNIR', 'Altimeter']",cfcbd663-bd0d-4fac-8d11-60da37af810c
44.0,80.0,wildfire,24240,3600,50.5,"['TIR', 'MIR', 'VNIR', 'SAR']",9a0964da-101a-4ec9-bdf6-1b26de00e429
52.2812,117.9896,high_flow_river,24384,62016,100.0,"['VNIR', 'Altimeter']",f2179302-79eb-4338-8da5-b7047ec7a076
-28.073518202039963,32.47866865222434,algal_bloom,25031,61369,51.8,"['VNIR', 'TIR', 'Altimeter']",b973a17d-5779-451b-89f0-997904f8e847
20.7062,105.9937,high_flow_river,25053,33379,21.4,"['VNIR', 'Altimeter']",6e0eef33-9fe9-4609-995d-177cef1c34ec
9.9896,-74.8021,high_flow_river,25503,28106,76.2,"['VNIR', 'Altimeter']",aeb18bb3-4ada-4383-82a6-59e927d063da
20.0,83.5,wildfire,26820,46260,49.2,"['TIR', 'MIR', 'VNIR', 'SAR']",000b8e32-6c10-43e7-ac31-0ac3f7877eae
25.5,76.0,wildfire,26940,46200,45.5,"['TIR', 'MIR', 'VNIR', 'SAR']",0fb02c24-446a-45f7-b78c-7ff4ee79b7e0
32.0,75.0,wildfire,27060,46200,49.0,"['TIR', 'MIR', 'VNIR', 'SAR']",a63f9afe-28d8-4181-b014-ea8112cdb466
58.37944173177149,38.36683736032006,algal_bloom,27276,59124,70.0,"['VNIR', 'TIR', 'Altimeter']",18a047d6-3288-4a71-a58c-52c3e51ceafe
59.66258478800012,38.54621477694472,algal_bloom,27276,59124,67.9,"['VNIR', 'TIR', 'Altimeter']",316b67f9-ee52-4a12-bb9b-5f1fff20293c
59.6588468763571,39.42197205157727,algal_bloom,27276,59124,67.9,"['VNIR', 'TIR', 'Altimeter']",7dbe6858-2c59-43d3-820c-a62d6a3b677a
56.23213053385464,46.77491244377456,algal_bloom,27276,59124,70.0,"['VNIR', 'TIR', 'Altimeter']",4f2fd7c7-ccc4-4c87-9a7d-e2fb4159c1fb
56.68996310763944,36.6895233832473,algal_bloom,27276,59124,63.8,"['VNIR', 'TIR', 'Altimeter']",32d0299d-5b55-47e0-850d-8dfa10068643
60.18017849392382,37.62362248847912,algal_bloom,27276,59124,63.8,"['VNIR', 'TIR', 'Altimeter']",ec51f3b2-eab7-42a6-b8d2-07bacb80ac5d
52.59279012044354,48.22222930994478,algal_bloom,27276,59124,53.3,"['VNIR', 'TIR', 'Altimeter']",ff35e303-4479-4790-a3e6-7ba33b8b5200
58.61104031033068,55.80870977555281,algal_bloom,27276,59124,40.1,"['VNIR', 'TIR', 'Altimeter']",1f14acf0-28a8-4bb7-a4da-46b71a2a56d6
50.33830756293466,45.8444366243193,algal_bloom,27276,59124,58.3,"['VNIR', 'TIR', 'Altimeter']",681e0301-84e6-42b1-a6c5-6fe82f2eb4e2
54.59763617621627,48.65978364875703,algal_bloom,27276,59124,70.0,"['VNIR', 'TIR', 'Altimeter']",d86ec4e0-aa39-42cb-b942-35d04921552b
61.88541666650022,34.9114385270163,algal_bloom,27276,59124,63.8,"['VNIR', 'TIR', 'Altimeter']",71070b62-d127-4226-a80f-5b6d1b66e0ca
52.0,54.0,wildfire,27480,58920,40.6,"['TIR', 'MIR', 'VNIR', 'SAR']",f9e7e9a1-e732-41aa-9e50-d18d44fe7aa3
56.1354,-120.0104,high_flow_river,27665,58735,35.8,"['VNIR', 'Altimeter']",60b3548f-a823-42e9-9427-e0b3f7fb86f0
-5.9896,12.8812,high_flow_river,27732,8682,5.0,"['VNIR', 'Altimeter']",51708f46-5081-4e61-a748-6daabff585df
1.882103814019416,31.141898267222658,algal_bloom,28176,58224,42.4,"['VNIR', 'TIR', 'Altimeter']",2f6729f0-3654-4567-b8af-ab169e86aca3
1.5828658040367714,32.45298693104495,algal_bloom,28176,58224,70.0,"['VNIR', 'TIR', 'Altimeter']",183c97d0-44a1-4050-98ea-6d319ebdb227
-1.2757950846351207,32.87172487175212,algal_bloom,28176,58224,70.0,"['VNIR', 'TIR', 'Altimeter']",92ff507a-3f6d-43ab-bbe6-0643824ada28
19.0,81.0,wildfire,29880,3600,57.3,"['TIR', 'MIR', 'VNIR', 'SAR']",300d1204-1866-4b81-ba87-b64c3d4facef
29.47094309488932,30.627529723871035,algal_bloom,30010,56390,36.0,"['VNIR', 'TIR', 'Altimeter']",2be6c40b-6e10-41ab-ba58-4f0d467e7009
38.51584703233499,31.410283864898204,algal_bloom,30010,56390,61.9,"['VNIR', 'TIR', 'Altimeter']",94f6e913-5c3f-42a8-8a47-8c81c382538f
38.78429751925992,33.32736709948942,algal_bloom,30010,56390,36.0,"['VNIR', 'TIR', 'Altimeter']",d9bede69-26c9-443e-8765-545de35be3d3
35.4521,74.0146,high_flow_river,30391,56009,16.1,"['VNIR', 'Altimeter']",b671895c-5663-41ce-9fd2-488ede7770cc
-17.242469787597514,14.609506738095993,algal_bloom,30910,55490,26.7,"['VNIR', 'TIR', 'Altimeter']",83c64641-e849-412d-b46f-4a82df069195
29.3437,89.9854,high_flow_river,31492,54908,11.0,"['VNIR', 'Altimeter']",5aad1a1b-2254-4ab1-8711-0d5610409145
57.9854,102.6812,high_flow_river,32410,53990,100.0,"['VNIR', 'Altimeter']",122ff4c3-fee6-46e0-ae54-ce2779a1da30
61.2437,127.9646,high_flow_river,32540,53860,100.0,"['VNIR', 'Altimeter']",89554247-d6be-4ffc-aa4f-4337fb86a8bb
1.9937,22.6896,high_flow_river,32627,33528,62.5,"['VNIR', 'Altimeter']",e7979511-fd94-4ff7-b9a3-49e9ca92e3cb
55.7146,73.9771,high_flow_river,32658,24247,2.7,"['VNIR', 'Altimeter']",a75e67f6-c64d-456c-83c1-b5763e7c4cea
28.0,-15.5,wildfire,33033,600,57.3,"['TIR', 'MIR', 'VNIR', 'SAR']",573d5a78-42c7-4fde-9181-b4c746a7ddf6
31.5,47.5,wildfire,33120,53280,43.1,"['TIR', 'MIR', 'VNIR', 'SAR']",6272a17b-7edc-45b6-8941-a874fb9697cd
30.5,47.5,wildfire,33120,53280,43.6,"['TIR', 'MIR', 'VNIR', 'SAR']",ae9db1ce-b1c5-40ac-9935-b2964edffa3c
31.0,47.5,wildfire,33120,53280,56.4,"['TIR', 'MIR', 'VNIR', 'SAR']",423d4db4-a946-4bf7-b2ff-7e78b1dcebd4
31.0,48.0,wildfire,33120,53280,44.1,"['TIR', 'MIR', 'VNIR', 'SAR']",0d4eedee-b2d9-4a61-b4ac-f0d999d0e5b9
31.5,49.0,wildfire,33120,46260,51.3,"['TIR', 'MIR', 'VNIR', 'SAR']",e83542c3-9453-42cb-89dc-3e20bc179a8d
34.0,44.5,wildfire,33180,49260,50.0,"['TIR', 'MIR', 'VNIR', 'SAR']",c7635f76-5cb5-43f7-9624-da8b2c6a1ccf
35.0,45.0,wildfire,33180,53220,42.0,"['TIR', 'MIR', 'VNIR', 'SAR']",b0ead805-4c50-4316-955f-a54887d82505
34.5,44.5,wildfire,33180,49260,54.3,"['TIR', 'MIR', 'VNIR', 'SAR']",aa9b077b-5d82-428a-bd58-987510587167
34.0,44.0,wildfire,33180,46200,45.4,"['TIR', 'MIR', 'VNIR', 'SAR']",abd160e5-5aeb-4708-816c-69f60ec2f371
35.5,44.0,wildfire,33240,53160,46.4,"['TIR', 'MIR', 'VNIR', 'SAR']",a7668141-94dd-4fe0-8c7b-5cff1bdfc0d1
60.84168769000004,31.71463134180712,algal_bloom,33335,53065,60.1,"['VNIR', 'TIR', 'Altimeter']",493949f9-c537-4645-bb27-ccab19aec79d
58.427916666667215,27.483550619707355,algal_bloom,33335,53065,61.9,"['VNIR', 'TIR', 'Altimeter']",e4d0c71a-7f57-42c1-9bdb-791a65733d71
55.98021226671045,8.211928826898848,algal_bloom,33335,53065,46.1,"['VNIR', 'TIR', 'Altimeter']",5ec5d5a0-cfe5-4124-8c95-c5e70e50cbd7
60.77096750000007,11.023968695845817,algal_bloom,33335,53065,65.8,"['VNIR', 'TIR', 'Altimeter']",e50155bb-0270-41d8-89d5-fbd329bbe0a1
58.88345075000007,13.551276525456412,algal_bloom,33335,53065,60.1,"['VNIR', 'TIR', 'Altimeter']",9113952f-f0f8-498e-b267-e38ce0114fd0
58.33265875000004,14.489714998967909,algal_bloom,33335,53065,58.3,"['VNIR', 'TIR', 'Altimeter']",7013e5cf-87b3-45dc-90c1-704e64440390
62.176132000000166,11.899859064322015,algal_bloom,33335,53065,70.0,"['VNIR', 'TIR', 'Altimeter']",ddfa3e1a-e969-47b1-bb47-2bdd56f1820d
53.9854,91.5437,high_flow_river,33531,52869,9.5,"['VNIR', 'Altimeter']",4352d1d9-af45-4272-8742-71166e7ac4a5
32.5,-17.0,wildfire,33633,600,56.5,"['TIR', 'MIR', 'VNIR', 'SAR']",47849692-aab8-4530-a1c0-34df9303643f
10.5,-11.0,wildfire,34233,600,50.7,"['TIR', 'MIR', 'VNIR', 'SAR']",c4a6929a-8a36-42bc-b64c-a169ea69587f
26.0146,89.9896,high_flow_river,34552,51848,12.3,"['VNIR', 'Altimeter']",45089c74-4ec4-463b-8a93-7e41690105a2
42.2562,60.0187,high_flow_river,35519,37775,6.8,"['VNIR', 'Altimeter']",649888fc-9838-49fa-b67a-456bcb17550c
7.0,39.5,wildfire,35760,3600,51.9,"['TIR', 'MIR', 'VNIR', 'SAR']",0430f913-871f-4f2e-93bb-cf50fb750f1e
12.5,35.5,wildfire,35880,3600,53.0,"['TIR', 'MIR', 'VNIR', 'SAR']",1bc12e7d-1739-4fd1-852e-1006eda5237c
13.5,41.0,wildfire,35880,50520,43.7,"['TIR', 'MIR', 'VNIR', 'SAR']",a377e61b-cc87-4e0f-9317-d9e0b7ca0ab2
51.56340296167804,3.963155625540777,algal_bloom,35889,50511,67.9,"['VNIR', 'TIR', 'Altimeter']",63cfc33c-ca07-488f-8b5f-f268726f6e46
21.3937,52.9937,high_flow_river,36074,50326,19.3,"['VNIR', 'Altimeter']",7883e819-df9b-4d9a-b955-1357fc9ff175
35.0,44.5,wildfire,36240,3600,50.4,"['TIR', 'MIR', 'VNIR', 'SAR']",b32a065e-67ba-428d-ba5f-27fca544a62d
62.8687,111.9187,high_flow_river,37206,15528,5.0,"['VNIR', 'Altimeter']",50a4df3a-08b0-4e1e-825c-d8ee3c96b8b8
35.0,-77.0,wildfire,37234,1200,79.4,"['TIR', 'MIR', 'VNIR', 'SAR']",8af2bc3a-6cfc-42c9-b667-56de3b791c18
35.0,-76.5,wildfire,37234,1200,80.6,"['TIR', 'MIR', 'VNIR', 'SAR']",b5016443-60b3-47cf-89c5-0b6d0477d1d9
35.5,-76.5,wildfire,37234,1200,84.5,"['TIR', 'MIR', 'VNIR', 'SAR']",bdcc4d74-7319-4a02-8470-360b4cec6f80
35.5,-76.0,wildfire,37234,600,76.2,"['TIR', 'MIR', 'VNIR', 'SAR']",4a428603-81af-4511-9b43-de06735909d9
36.0,-76.0,wildfire,37234,600,80.8,"['TIR', 'MIR', 'VNIR', 'SAR']",04388d01-c6ef-4de6-97c3-0ad3f54edd96
35.5,-77.0,wildfire,37834,600,81.0,"['TIR', 'MIR', 'VNIR', 'SAR']",510a3b6a-ccd5-4b25-a029-ea56b8e93908
34.0,-78.0,wildfire,37834,1200,81.0,"['TIR', 'MIR', 'VNIR', 'SAR']",5b11ef01-3811-4419-bd6c-c6aee5f70d2a
34.5,-76.5,wildfire,37834,600,86.7,"['TIR', 'MIR', 'VNIR', 'SAR']",820149b4-22b5-4065-8734-d61033477010
